LocationCode,DateTime,Power(mW)
17,2024-01-01 06:29:01,0.0
17,2024-01-01 06:30:01,0.0
17,2024-01-01 06:31:01,0.01
17,2024-01-01 06:32:02,0.0
17,2024-01-01 06:33:02,0.01
17,2024-01-01 06:34:02,0.0
17,2024-01-01 06:35:01,0.01
17,2024-01-01 06:36:01,0.01
17,2024-01-01 06:37:01,0.01
17,2024-01-01 06:38:01,0.01
17,2024-01-01 06:39:01,0.01
17,2024-01-01 06:40:01,0.01
17,2024-01-01 06:41:01,0.01
17,2024-01-01 06:42:01,0.01
17,2024-01-01 06:43:01,0.01
17,2024-01-01 06:44:01,0.02
17,2024-01-01 06:45:01,0.01
17,2024-01-01 06:46:01,0.02
17,2024-01-01 06:47:01,0.02
17,2024-01-01 06:48:01,0.03
17,2024-01-01 06:49:01,0.03
17,2024-01-01 06:50:01,0.05
17,2024-01-01 06:51:01,0.06
17,2024-01-01 06:52:01,0.04
17,2024-01-01 06:53:01,0.03
17,2024-01-01 06:54:01,0.02
17,2024-01-01 06:55:01,0.05
17,2024-01-01 06:56:01,0.06
17,2024-01-01 06:57:01,0.05
17,2024-01-01 06:58:01,0.07
17,2024-01-01 06:59:01,0.07
17,2024-01-01 07:00:01,0.13
17,2024-01-01 07:01:01,0.14
17,2024-01-01 07:02:01,0.24
17,2024-01-01 07:03:01,0.24
17,2024-01-01 07:04:01,0.22
17,2024-01-01 07:05:01,0.16
17,2024-01-01 07:06:01,0.15
17,2024-01-01 07:07:01,0.15
17,2024-01-01 07:08:01,0.16
17,2024-01-01 07:09:01,0.16
17,2024-01-01 07:10:01,0.17
17,2024-01-01 07:11:01,0.22
17,2024-01-01 07:12:01,0.23
17,2024-01-01 07:13:01,0.22
17,2024-01-01 07:14:01,0.23
17,2024-01-01 07:15:01,0.23
17,2024-01-01 07:16:01,0.23
17,2024-01-01 07:17:01,0.23
17,2024-01-01 07:18:01,0.24
17,2024-01-01 07:19:01,0.31
17,2024-01-01 07:20:01,0.35
17,2024-01-01 07:21:01,0.36
17,2024-01-01 07:22:01,0.4
17,2024-01-01 07:23:01,0.4
17,2024-01-01 07:24:01,0.4
17,2024-01-01 07:25:01,0.36
17,2024-01-01 07:26:01,0.31
17,2024-01-01 07:27:01,0.23
17,2024-01-01 07:28:01,0.18
17,2024-01-01 07:29:01,0.22
17,2024-01-01 07:30:01,0.25
17,2024-01-01 07:31:01,0.25
17,2024-01-01 07:32:00,0.26
17,2024-01-01 07:33:00,0.25
17,2024-01-01 07:34:01,0.24
17,2024-01-01 07:35:01,0.24
17,2024-01-01 07:36:01,0.29
17,2024-01-01 07:37:01,0.24
17,2024-01-01 07:38:01,0.25
17,2024-01-01 07:39:01,0.23
17,2024-01-01 07:40:01,0.23
17,2024-01-01 07:41:01,0.24
17,2024-01-01 07:42:01,0.27
17,2024-01-01 07:43:01,0.27
17,2024-01-01 07:44:01,0.26
17,2024-01-01 07:45:01,0.32
17,2024-01-01 07:46:01,0.34
17,2024-01-01 07:47:01,0.36
17,2024-01-01 07:48:01,0.36
17,2024-01-01 07:49:01,0.37
17,2024-01-01 07:50:01,0.4
17,2024-01-01 07:51:01,0.41
17,2024-01-01 07:52:01,0.51
17,2024-01-01 07:53:01,0.65
17,2024-01-01 07:54:01,0.74
17,2024-01-01 07:55:01,0.9
17,2024-01-01 07:56:01,1.08
17,2024-01-01 07:57:01,1.16
17,2024-01-01 07:58:01,1.43
17,2024-01-01 07:59:01,1.63
17,2024-01-01 08:00:01,1.69
17,2024-01-01 08:01:00,1.57
17,2024-01-01 08:02:01,1.4
17,2024-01-01 08:03:01,1.19
17,2024-01-01 08:04:01,1.09
17,2024-01-01 08:05:01,1.04
17,2024-01-01 08:06:01,0.95
17,2024-01-01 08:07:01,1.06
17,2024-01-01 08:08:01,1.14
17,2024-01-01 08:09:01,1.17
17,2024-01-01 08:10:01,1.21
17,2024-01-01 08:11:01,1.24
17,2024-01-01 08:12:01,1.34
17,2024-01-01 08:13:01,1.41
17,2024-01-01 08:14:01,1.66
17,2024-01-01 08:15:00,1.97
17,2024-01-01 08:16:01,2.28
17,2024-01-01 08:17:01,2.69
17,2024-01-01 08:18:01,2.69
17,2024-01-01 08:19:01,2.45
17,2024-01-01 08:20:01,2.23
17,2024-01-01 08:21:01,2.26
17,2024-01-01 08:22:01,2.4
17,2024-01-01 08:23:01,2.46
17,2024-01-01 08:24:01,2.7
17,2024-01-01 08:25:01,2.7
17,2024-01-01 08:26:01,2.66
17,2024-01-01 08:27:01,2.49
17,2024-01-01 08:28:01,2.64
17,2024-01-01 08:29:01,2.52
17,2024-01-01 08:30:01,2.34
17,2024-01-01 08:31:01,2.41
17,2024-01-01 08:32:01,2.7
17,2024-01-01 08:33:00,3.17
17,2024-01-01 08:34:01,3.87
17,2024-01-01 08:35:01,4.32
17,2024-01-01 08:36:00,4.86
17,2024-01-01 08:37:01,5.25
17,2024-01-01 08:38:01,4.82
17,2024-01-01 08:39:01,4.29
17,2024-01-01 08:40:01,4.09
17,2024-01-01 08:41:01,4.47
17,2024-01-01 08:42:01,5.36
17,2024-01-01 08:43:01,6.1
17,2024-01-01 08:44:01,7.1
17,2024-01-01 08:45:01,7.65
17,2024-01-01 08:46:01,7.8
17,2024-01-01 08:47:01,7.78
17,2024-01-01 08:48:01,8.16
17,2024-01-01 08:49:01,7.93
17,2024-01-01 08:50:01,7.28
17,2024-01-01 08:51:01,7.85
17,2024-01-01 08:52:01,9.78
17,2024-01-01 08:53:01,9.63
17,2024-01-01 08:54:01,8.48
17,2024-01-01 08:55:01,7.25
17,2024-01-01 08:56:01,6.19
17,2024-01-01 08:57:01,6.01
17,2024-01-01 08:58:01,6.51
17,2024-01-01 08:59:01,7.04
17,2024-01-01 09:00:02,7.08
17,2024-01-01 09:01:03,7.13
17,2024-01-01 09:02:03,7.25
17,2024-01-01 09:03:03,7.06
17,2024-01-01 09:04:04,7.1
17,2024-01-01 09:05:04,7.23
17,2024-01-01 09:06:04,7.73
17,2024-01-01 09:07:04,7.78
17,2024-01-01 09:08:04,7.3
17,2024-01-01 09:09:05,6.61
17,2024-01-01 09:10:05,5.97
17,2024-01-01 09:11:05,5.44
17,2024-01-01 09:12:05,5.0
17,2024-01-01 09:13:05,5.29
17,2024-01-01 09:14:06,5.42
17,2024-01-01 09:15:06,6.1
17,2024-01-01 09:16:06,8.35
17,2024-01-01 09:17:07,11.04
17,2024-01-01 09:18:07,12.74
17,2024-01-01 09:19:07,12.74
17,2024-01-01 09:20:06,11.5
17,2024-01-01 09:21:06,11.02
17,2024-01-01 09:22:06,11.56
17,2024-01-01 09:23:06,12.25
17,2024-01-01 09:24:06,11.46
17,2024-01-01 09:25:06,10.67
17,2024-01-01 09:26:06,10.56
17,2024-01-01 09:27:07,11.26
17,2024-01-01 09:28:07,12.13
17,2024-01-01 09:29:07,12.99
17,2024-01-01 09:30:07,16.63
17,2024-01-01 09:31:07,19.27
17,2024-01-01 09:32:07,17.39
17,2024-01-01 09:33:07,12.8
17,2024-01-01 09:34:07,9.1
17,2024-01-01 09:35:07,7.3
17,2024-01-01 09:36:07,7.08
17,2024-01-01 09:37:07,8.2
17,2024-01-01 09:38:07,11.16
17,2024-01-01 09:39:07,15.68
17,2024-01-01 09:40:07,20.72
17,2024-01-01 09:41:07,21.57
17,2024-01-01 09:42:07,15.79
17,2024-01-01 09:43:07,10.61
17,2024-01-01 09:44:07,8.86
17,2024-01-01 09:45:07,7.88
17,2024-01-01 09:46:07,8.58
17,2024-01-01 09:47:07,10.02
