LocationCode,DateTime,Power(mW)
2,2024-01-17 15:28:05,61.29
2,2024-01-17 15:29:05,62.2
2,2024-01-17 15:36:05,42.12
2,2024-01-17 15:39:05,39.39
2,2024-01-17 15:40:05,40.54
2,2024-01-17 15:41:05,39.67
2,2024-01-17 15:42:06,39.09
2,2024-01-17 15:43:06,36.96
2,2024-01-17 15:44:06,34.13
2,2024-01-17 15:45:06,30.66
2,2024-01-17 15:46:06,28.13
2,2024-01-17 15:47:06,27.23
2,2024-01-17 15:48:06,30.56
2,2024-01-17 15:49:06,36.92
2,2024-01-17 15:50:06,43.63
2,2024-01-17 15:51:06,73.09
2,2024-01-17 15:52:06,74.98
2,2024-01-17 15:53:06,110.89
2,2024-01-17 15:54:06,233.5
2,2024-01-17 15:55:06,122.4
2,2024-01-17 15:56:06,181.93
2,2024-01-17 15:57:06,257.22
2,2024-01-17 15:58:06,118.2
2,2024-01-17 15:59:06,233.67
2,2024-01-17 16:00:06,62.58
2,2024-01-17 16:01:06,46.62
2,2024-01-17 16:02:06,129.49
2,2024-01-17 16:03:06,226.57
2,2024-01-17 16:04:06,144.97
2,2024-01-17 16:05:06,23.76
2,2024-01-17 16:06:06,39.56
2,2024-01-17 16:07:06,28.22
2,2024-01-17 16:08:05,40.83
2,2024-01-17 16:09:05,107.64
2,2024-01-17 16:10:05,49.14
2,2024-01-17 16:11:05,14.39
2,2024-01-17 16:12:05,13.33
2,2024-01-17 16:13:05,13.44
2,2024-01-17 16:14:05,11.97
2,2024-01-17 16:15:05,11.32
2,2024-01-17 16:16:05,11.07
2,2024-01-17 16:17:05,10.5
2,2024-01-17 16:18:05,10.32
2,2024-01-17 16:19:05,9.89
2,2024-01-17 16:20:05,9.78
2,2024-01-17 16:21:05,9.74
2,2024-01-17 16:22:05,9.39
2,2024-01-17 16:23:05,9.33
2,2024-01-17 16:24:05,8.62
2,2024-01-17 16:25:05,8.53
2,2024-01-17 16:26:05,9.13
2,2024-01-17 16:27:05,8.04
2,2024-01-17 16:28:05,9.13
2,2024-01-17 16:29:05,14.53
2,2024-01-17 16:30:05,8.46
2,2024-01-17 16:31:05,7.94
2,2024-01-17 16:32:05,11.78
2,2024-01-17 16:33:05,8.04
2,2024-01-17 16:34:05,6.99
2,2024-01-17 16:35:05,6.56
2,2024-01-17 16:36:05,6.21
2,2024-01-17 16:37:05,5.48
2,2024-01-17 16:38:05,4.8
2,2024-01-17 16:39:05,4.58
2,2024-01-17 16:40:05,4.18
2,2024-01-17 16:41:05,4.13
2,2024-01-17 16:42:05,4.2
2,2024-01-17 16:43:05,4.22
2,2024-01-17 16:44:05,3.85
2,2024-01-17 16:45:05,3.39
2,2024-01-17 16:46:05,3.07
2,2024-01-17 16:47:05,2.96
2,2024-01-17 16:48:05,2.98
2,2024-01-17 16:49:05,3.03
2,2024-01-17 16:50:05,3.04
2,2024-01-17 16:51:05,3.23
2,2024-01-17 16:52:05,3.32
2,2024-01-17 16:53:05,3.33
2,2024-01-17 16:54:05,3.37
2,2024-01-17 16:55:05,3.35
2,2024-01-17 16:56:06,3.04
2,2024-01-17 16:57:05,2.93
2,2024-01-17 16:58:05,2.54
2,2024-01-17 16:59:05,2.17
2,2024-01-17 17:00:05,1.69
2,2024-01-17 17:01:05,1.39
2,2024-01-17 17:02:05,1.12
2,2024-01-17 17:03:05,0.91
2,2024-01-17 17:04:05,0.77
2,2024-01-17 17:05:05,0.74
2,2024-01-17 17:06:05,0.68
2,2024-01-17 17:07:05,0.59
2,2024-01-17 17:08:05,0.56
2,2024-01-17 17:09:05,0.54
2,2024-01-17 17:11:05,0.42
2,2024-01-17 17:12:05,0.42
2,2024-01-17 17:13:05,0.39
2,2024-01-17 17:14:05,0.33
2,2024-01-17 17:15:05,0.3
2,2024-01-17 17:16:05,0.28
2,2024-01-17 17:17:05,0.29
2,2024-01-17 17:18:05,0.2
2,2024-01-17 17:19:05,0.18
2,2024-01-17 17:20:05,0.17
2,2024-01-17 17:21:05,0.16
2,2024-01-17 17:22:05,0.11
2,2024-01-17 17:23:05,0.11
2,2024-01-17 17:24:05,0.1
2,2024-01-17 17:25:06,0.06
2,2024-01-17 17:26:05,0.08
2,2024-01-17 17:27:05,0.05
2,2024-01-17 17:28:05,0.05
2,2024-01-17 17:29:05,0.04
2,2024-01-17 17:30:05,0.04
2,2024-01-17 17:31:05,0.03
2,2024-01-17 17:32:05,0.02
2,2024-01-17 17:33:05,0.01
2,2024-01-17 17:34:05,0.01
2,2024-01-17 17:35:05,0.01
2,2024-01-17 17:36:05,0.01
2,2024-01-17 17:37:05,0.0
2,2024-01-17 17:38:05,0.0
