LocationCode,DateTime,Power(mW)
6,2024-05-14 16:50:07,6.29
6,2024-05-14 16:51:04,6.17
6,2024-05-14 16:52:04,7.28
6,2024-05-14 16:53:04,8.43
6,2024-05-14 16:54:04,9.2
6,2024-05-14 16:55:04,9.76
6,2024-05-14 16:56:04,10.0
6,2024-05-14 16:57:04,9.94
6,2024-05-14 16:58:04,9.2
6,2024-05-14 16:59:04,8.43
6,2024-05-14 17:00:04,6.85
6,2024-05-14 17:01:04,6.0
6,2024-05-14 17:02:04,5.22
6,2024-05-14 17:03:04,5.57
6,2024-05-14 17:04:04,6.55
6,2024-05-14 17:05:04,6.24
6,2024-05-14 17:06:04,5.78
6,2024-05-14 17:07:04,5.22
6,2024-05-14 17:08:04,4.7
6,2024-05-14 17:09:04,4.14
6,2024-05-14 17:10:04,3.72
6,2024-05-14 17:11:04,3.24
6,2024-05-14 17:12:04,2.64
6,2024-05-14 17:13:04,1.99
6,2024-05-14 17:14:04,1.42
6,2024-05-14 17:15:04,1.21
6,2024-05-14 17:16:04,1.17
6,2024-05-14 17:17:04,1.14
6,2024-05-14 17:18:04,1.03
6,2024-05-14 17:19:04,1.33
6,2024-05-14 17:20:04,1.34
6,2024-05-14 17:21:04,1.34
6,2024-05-14 17:22:04,0.99
6,2024-05-14 17:23:04,0.75
6,2024-05-14 17:24:04,0.61
6,2024-05-14 17:25:04,0.62
6,2024-05-14 17:26:04,0.75
6,2024-05-14 17:27:04,0.89
6,2024-05-14 17:28:04,0.93
6,2024-05-14 17:29:04,1.11
6,2024-05-14 17:30:04,1.2
6,2024-05-14 17:31:04,0.95
6,2024-05-14 17:32:04,0.91
6,2024-05-14 17:33:04,0.97
6,2024-05-14 17:34:04,1.41
6,2024-05-14 17:35:04,1.71
6,2024-05-14 17:36:04,1.88
6,2024-05-14 17:37:04,1.63
6,2024-05-14 17:38:04,1.37
6,2024-05-14 17:39:04,1.16
6,2024-05-14 17:40:04,1.12
6,2024-05-14 17:41:05,1.14
6,2024-05-14 17:42:05,1.14
6,2024-05-14 17:43:05,1.16
6,2024-05-14 17:44:05,1.17
6,2024-05-14 17:45:05,1.12
6,2024-05-14 17:46:05,0.97
6,2024-05-14 17:47:05,0.93
6,2024-05-14 17:48:05,0.9
6,2024-05-14 17:49:05,0.79
6,2024-05-14 17:50:05,0.78
6,2024-05-14 17:51:05,0.77
6,2024-05-14 17:52:05,0.75
6,2024-05-14 17:53:05,0.62
6,2024-05-14 17:54:05,0.56
6,2024-05-14 17:55:05,0.41
6,2024-05-14 17:56:05,0.29
6,2024-05-14 17:57:05,0.25
6,2024-05-14 17:58:05,0.18
6,2024-05-14 17:59:05,0.16
6,2024-05-14 18:00:05,0.12
6,2024-05-14 18:01:05,0.09
6,2024-05-14 18:02:05,0.08
6,2024-05-14 18:03:05,0.08
6,2024-05-14 18:04:05,0.08
6,2024-05-14 18:05:05,0.08
6,2024-05-14 18:06:05,0.08
6,2024-05-14 18:07:05,0.09
6,2024-05-14 18:08:05,0.07
6,2024-05-14 18:09:05,0.07
6,2024-05-14 18:10:05,0.06
6,2024-05-14 18:11:05,0.06
6,2024-05-14 18:12:05,0.08
6,2024-05-14 18:13:05,0.08
6,2024-05-14 18:14:05,0.09
6,2024-05-14 18:15:05,0.08
6,2024-05-14 18:16:05,0.08
6,2024-05-14 18:17:05,0.08
6,2024-05-14 18:18:05,0.06
6,2024-05-14 18:19:05,0.05
6,2024-05-14 18:20:05,0.04
6,2024-05-14 18:21:05,0.04
6,2024-05-14 18:22:05,0.03
6,2024-05-14 18:23:05,0.02
6,2024-05-14 18:24:05,0.03
6,2024-05-14 18:25:05,0.02
6,2024-05-14 18:26:05,0.02
6,2024-05-14 18:27:05,0.01
6,2024-05-14 18:28:05,0.01
6,2024-05-14 18:29:05,0.01
6,2024-05-14 18:30:05,0.01
6,2024-05-14 18:31:05,0.01
6,2024-05-14 18:32:05,0.01
