LocationCode,DateTime,Power(mW)
5,2024-04-21 16:32:01,234.75
5,2024-04-21 16:32:57,332.46
5,2024-04-21 16:33:57,94.14
5,2024-04-21 16:34:57,111.05
5,2024-04-21 16:35:57,196.04
5,2024-04-21 16:36:57,109.03
5,2024-04-21 16:37:57,130.51
5,2024-04-21 16:38:57,93.6
5,2024-04-21 16:39:57,98.55
5,2024-04-21 16:40:57,89.58
5,2024-04-21 16:41:57,79.78
5,2024-04-21 16:42:57,70.61
5,2024-04-21 16:43:57,75.59
5,2024-04-21 16:44:57,160.95
5,2024-04-21 16:45:57,158.65
5,2024-04-21 16:46:57,87.35
5,2024-04-21 16:47:57,79.12
5,2024-04-21 16:48:57,77.18
5,2024-04-21 16:49:57,55.14
5,2024-04-21 16:50:57,50.16
5,2024-04-21 16:51:57,49.5
5,2024-04-21 16:52:57,48.83
5,2024-04-21 16:53:57,45.94
5,2024-04-21 16:54:57,42.77
5,2024-04-21 16:55:57,39.09
5,2024-04-21 16:56:57,38.0
5,2024-04-21 16:57:57,41.47
5,2024-04-21 16:58:57,34.65
5,2024-04-21 16:59:57,31.97
5,2024-04-21 17:00:57,29.58
5,2024-04-21 17:01:57,26.55
5,2024-04-21 17:02:57,22.32
5,2024-04-21 17:03:57,19.16
5,2024-04-21 17:04:57,16.42
5,2024-04-21 17:05:57,14.62
5,2024-04-21 17:06:57,12.21
5,2024-04-21 17:07:57,10.0
5,2024-04-21 17:08:57,8.62
5,2024-04-21 17:09:57,8.05
5,2024-04-21 17:10:57,6.48
5,2024-04-21 17:11:57,5.37
5,2024-04-21 17:12:57,4.75
5,2024-04-21 17:13:57,4.26
5,2024-04-21 17:14:57,3.9
5,2024-04-21 17:15:57,3.46
5,2024-04-21 17:16:57,3.2
5,2024-04-21 17:17:57,3.13
5,2024-04-21 17:18:57,2.85
5,2024-04-21 17:19:57,2.77
5,2024-04-21 17:20:57,2.71
5,2024-04-21 17:21:57,2.69
5,2024-04-21 17:22:57,2.75
5,2024-04-21 17:23:57,2.77
5,2024-04-21 17:24:57,2.72
5,2024-04-21 17:25:57,2.71
5,2024-04-21 17:26:57,2.72
5,2024-04-21 17:27:57,2.72
5,2024-04-21 17:28:57,2.71
5,2024-04-21 17:29:57,2.64
5,2024-04-21 17:30:57,2.42
5,2024-04-21 17:31:57,2.21
5,2024-04-21 17:32:57,2.14
5,2024-04-21 17:33:57,2.06
5,2024-04-21 17:34:57,2.06
5,2024-04-21 17:35:57,2.12
5,2024-04-21 17:36:57,2.14
5,2024-04-21 17:37:57,2.14
5,2024-04-21 17:38:57,2.07
5,2024-04-21 17:39:57,2.02
5,2024-04-21 17:40:57,2.04
5,2024-04-21 17:41:57,2.07
5,2024-04-21 17:42:57,2.03
5,2024-04-21 17:43:57,2.06
5,2024-04-21 17:44:57,2.3
5,2024-04-21 17:45:57,2.13
5,2024-04-21 17:46:57,2.18
5,2024-04-21 17:47:57,2.12
5,2024-04-21 17:48:57,2.04
5,2024-04-21 17:49:57,1.78
5,2024-04-21 17:50:57,1.54
5,2024-04-21 17:51:57,1.3
5,2024-04-21 17:52:57,1.21
5,2024-04-21 17:53:57,1.02
5,2024-04-21 17:54:57,0.96
5,2024-04-21 17:55:57,0.79
5,2024-04-21 17:56:57,0.64
5,2024-04-21 17:57:57,0.59
5,2024-04-21 17:58:57,0.5
5,2024-04-21 17:59:57,0.45
5,2024-04-21 18:00:57,0.36
5,2024-04-21 18:01:57,0.33
5,2024-04-21 18:02:57,0.28
5,2024-04-21 18:03:57,0.24
5,2024-04-21 18:04:57,0.26
5,2024-04-21 18:05:57,0.22
5,2024-04-21 18:06:57,0.22
5,2024-04-21 18:07:57,0.22
5,2024-04-21 18:08:57,0.21
5,2024-04-21 18:09:57,0.2
5,2024-04-21 18:10:57,0.14
5,2024-04-21 18:11:57,0.12
5,2024-04-21 18:12:57,0.11
5,2024-04-21 18:13:57,0.1
5,2024-04-21 18:14:57,0.06
5,2024-04-21 18:15:57,0.05
5,2024-04-21 18:16:57,0.04
5,2024-04-21 18:17:57,0.02
5,2024-04-21 18:18:57,0.02
5,2024-04-21 18:19:57,0.01
5,2024-04-21 18:20:57,0.01
5,2024-04-21 18:21:57,0.0
5,2024-04-21 18:22:57,0.01
5,2024-04-21 18:23:57,0.01
5,2024-04-21 18:24:57,0.0
5,2024-04-21 18:25:57,0.0
5,2024-04-21 18:26:57,0.0
5,2024-04-21 18:27:57,0.0
5,2024-04-21 18:28:57,0.0
5,2024-04-21 18:29:57,0.0
5,2024-04-21 18:30:57,0.0
5,2024-04-21 18:31:57,0.0
5,2024-04-21 18:32:57,0.0
5,2024-04-22 05:11:57,0.0
5,2024-04-22 05:12:57,0.0
5,2024-04-22 05:13:57,0.0
5,2024-04-22 05:14:57,0.0
5,2024-04-22 05:15:57,0.0
5,2024-04-22 05:16:57,0.0
5,2024-04-22 05:17:57,0.0
5,2024-04-22 05:18:57,0.0
5,2024-04-22 05:19:57,0.0
5,2024-04-22 05:20:57,0.01
5,2024-04-22 05:21:57,0.01
5,2024-04-22 05:22:57,0.01
5,2024-04-22 05:23:57,0.01
5,2024-04-22 05:24:57,0.01
5,2024-04-22 05:25:57,0.02
5,2024-04-22 05:26:57,0.02
5,2024-04-22 05:27:57,0.02
5,2024-04-22 05:28:57,0.03
5,2024-04-22 05:29:57,0.04
5,2024-04-22 05:30:57,0.06
5,2024-04-22 05:31:57,0.1
5,2024-04-22 05:32:57,0.08
5,2024-04-22 05:33:57,0.11
5,2024-04-22 05:34:57,0.14
5,2024-04-22 05:35:57,0.14
5,2024-04-22 05:36:57,0.2
5,2024-04-22 05:37:57,0.29
5,2024-04-22 05:38:57,0.32
5,2024-04-22 05:39:57,0.36
5,2024-04-22 05:40:57,0.48
5,2024-04-22 05:41:57,0.57
5,2024-04-22 05:42:57,0.68
5,2024-04-22 05:43:57,0.84
5,2024-04-22 05:44:57,1.07
5,2024-04-22 05:45:57,1.3
5,2024-04-22 05:46:57,1.51
5,2024-04-22 05:47:57,1.82
5,2024-04-22 05:48:57,2.06
5,2024-04-22 05:49:57,2.42
5,2024-04-22 05:50:57,2.74
5,2024-04-22 05:51:57,3.15
5,2024-04-22 05:52:57,3.53
5,2024-04-22 05:53:57,3.94
5,2024-04-22 05:54:57,4.3
5,2024-04-22 05:55:57,4.44
5,2024-04-22 05:56:57,4.77
5,2024-04-22 05:57:57,5.1
5,2024-04-22 05:58:57,5.28
5,2024-04-22 05:59:57,5.28
5,2024-04-22 06:00:57,5.35
5,2024-04-22 06:01:57,5.37
5,2024-04-22 06:02:57,5.41
5,2024-04-22 06:03:57,5.48
5,2024-04-22 06:04:57,5.78
5,2024-04-22 06:05:57,5.89
5,2024-04-22 06:06:57,5.92
5,2024-04-22 06:07:57,6.34
5,2024-04-22 06:08:57,6.46
5,2024-04-22 06:09:57,7.03
5,2024-04-22 06:10:57,7.54
5,2024-04-22 06:11:57,7.99
5,2024-04-22 06:12:57,8.55
5,2024-04-22 06:13:57,8.79
5,2024-04-22 06:14:57,9.22
5,2024-04-22 06:15:57,9.43
5,2024-04-22 06:16:57,9.96
5,2024-04-22 06:17:57,10.14
5,2024-04-22 06:18:57,10.14
5,2024-04-22 06:19:57,10.66
5,2024-04-22 06:20:57,10.83
5,2024-04-22 06:21:57,10.85
5,2024-04-22 06:22:57,11.24
5,2024-04-22 06:23:57,11.37
5,2024-04-22 06:24:57,11.49
5,2024-04-22 06:25:57,11.62
5,2024-04-22 06:26:57,12.21
5,2024-04-22 06:27:57,12.45
5,2024-04-22 06:28:57,13.1
5,2024-04-22 06:29:57,14.4
5,2024-04-22 06:30:57,15.36
5,2024-04-22 06:31:57,16.97
5,2024-04-22 06:32:57,18.99
5,2024-04-22 06:33:57,20.98
5,2024-04-22 06:34:57,24.2
5,2024-04-22 06:35:57,27.24
5,2024-04-22 06:36:57,29.44
5,2024-04-22 06:37:57,31.16
5,2024-04-22 06:38:57,32.22
5,2024-04-22 06:39:57,33.05
5,2024-04-22 06:40:57,33.16
5,2024-04-22 06:41:57,32.33
5,2024-04-22 06:42:57,32.08
5,2024-04-22 06:43:57,31.26
5,2024-04-22 06:44:57,30.58
5,2024-04-22 06:45:57,29.58
5,2024-04-22 06:46:57,28.3
5,2024-04-22 06:47:57,28.56
