LocationCode,DateTime,Power(mW)
10,2024-03-01 17:14:06,0.12
10,2024-03-01 17:14:47,0.12
10,2024-03-01 17:15:47,0.14
10,2024-03-01 17:16:47,0.14
10,2024-03-01 17:17:47,0.12
10,2024-03-01 17:18:47,0.1
10,2024-03-01 17:19:47,0.07
10,2024-03-01 17:20:47,0.06
10,2024-03-01 17:21:47,0.07
10,2024-03-01 17:22:47,0.06
10,2024-03-01 17:23:47,0.07
10,2024-03-01 17:24:47,0.07
10,2024-03-01 17:25:47,0.07
10,2024-03-01 17:26:47,0.06
10,2024-03-01 17:27:47,0.06
10,2024-03-01 17:28:47,0.06
10,2024-03-01 17:29:47,0.05
10,2024-03-01 17:30:47,0.03
10,2024-03-01 17:31:47,0.03
10,2024-03-01 17:32:47,0.03
10,2024-03-01 17:33:47,0.03
10,2024-03-01 17:34:47,0.02
10,2024-03-01 17:35:47,0.02
10,2024-03-01 17:36:47,0.02
10,2024-03-01 17:37:47,0.01
10,2024-03-01 17:38:47,0.01
10,2024-03-01 17:39:47,0.02
10,2024-03-01 17:40:47,0.02
10,2024-03-01 17:41:47,0.02
10,2024-03-01 17:42:47,0.02
10,2024-03-01 17:43:47,0.01
10,2024-03-01 17:44:47,0.02
10,2024-03-01 17:45:47,0.01
10,2024-03-01 17:46:47,0.01
10,2024-03-01 17:47:47,0.01
10,2024-03-01 17:48:47,0.0
10,2024-03-01 17:49:47,0.01
10,2024-03-01 17:50:47,0.01
10,2024-03-01 17:51:47,0.0
10,2024-03-01 17:52:47,0.0
10,2024-03-01 17:53:47,0.0
10,2024-03-01 17:54:47,0.0
10,2024-03-01 17:55:47,0.01
10,2024-03-01 17:56:47,0.0
10,2024-03-01 17:57:47,0.0
10,2024-03-01 17:58:47,0.0
10,2024-03-01 17:59:47,0.0
10,2024-03-01 18:00:47,0.0
10,2024-03-01 18:01:47,0.0
10,2024-03-01 18:02:47,0.0
10,2024-03-01 18:03:47,0.0
10,2024-03-01 18:04:47,0.0
10,2024-03-02 06:06:47,0.0
10,2024-03-02 06:07:47,0.0
10,2024-03-02 06:08:47,0.0
10,2024-03-02 06:09:47,0.0
10,2024-03-02 06:10:47,0.0
10,2024-03-02 06:11:47,0.0
10,2024-03-02 06:12:47,0.0
10,2024-03-02 06:13:47,0.0
10,2024-03-02 06:14:47,0.01
10,2024-03-02 06:15:47,0.01
10,2024-03-02 06:16:47,0.0
10,2024-03-02 06:17:47,0.01
10,2024-03-02 06:18:47,0.01
10,2024-03-02 06:19:47,0.01
10,2024-03-02 06:20:47,0.01
10,2024-03-02 06:21:47,0.01
10,2024-03-02 06:22:47,0.01
10,2024-03-02 06:23:47,0.02
10,2024-03-02 06:24:47,0.02
10,2024-03-02 06:25:47,0.02
10,2024-03-02 06:26:47,0.02
10,2024-03-02 06:27:47,0.01
10,2024-03-02 06:28:47,0.01
10,2024-03-02 06:29:47,0.02
10,2024-03-02 06:30:47,0.02
10,2024-03-02 06:31:47,0.02
10,2024-03-02 06:32:47,0.05
10,2024-03-02 06:33:47,0.07
10,2024-03-02 06:34:47,0.07
10,2024-03-02 06:35:47,0.1
10,2024-03-02 06:36:47,0.09
10,2024-03-02 06:37:47,0.1
10,2024-03-02 06:38:47,0.08
10,2024-03-02 06:39:47,0.12
10,2024-03-02 06:40:47,0.12
10,2024-03-02 06:41:47,0.12
10,2024-03-02 06:42:47,0.14
10,2024-03-02 06:43:47,0.16
10,2024-03-02 06:44:47,0.23
10,2024-03-02 06:45:47,0.23
10,2024-03-02 06:46:47,0.23
10,2024-03-02 06:47:47,0.31
10,2024-03-02 06:48:47,0.36
10,2024-03-02 06:49:47,0.43
10,2024-03-02 06:50:47,0.46
10,2024-03-02 06:51:47,0.49
10,2024-03-02 06:52:47,0.59
10,2024-03-02 06:53:47,0.62
10,2024-03-02 06:54:47,0.66
10,2024-03-02 06:55:47,0.64
10,2024-03-02 06:56:47,0.62
10,2024-03-02 06:57:47,0.81
10,2024-03-02 06:58:47,1.02
10,2024-03-02 06:59:47,1.09
10,2024-03-02 07:00:47,1.1
10,2024-03-02 07:01:47,1.22
10,2024-03-02 07:02:47,1.3
10,2024-03-02 07:03:47,1.55
10,2024-03-02 07:04:47,1.79
10,2024-03-02 07:05:47,1.84
10,2024-03-02 07:06:47,1.9
10,2024-03-02 07:07:47,2.1
10,2024-03-02 07:08:47,2.03
10,2024-03-02 07:09:47,1.81
10,2024-03-02 07:10:47,1.85
10,2024-03-02 07:11:47,2.13
10,2024-03-02 07:12:47,2.88
10,2024-03-02 07:13:47,4.01
10,2024-03-02 07:14:47,4.94
10,2024-03-02 07:15:47,4.48
10,2024-03-02 07:16:47,2.9
10,2024-03-02 07:17:47,2.17
10,2024-03-02 07:18:47,1.58
10,2024-03-02 07:19:47,1.27
10,2024-03-02 07:20:47,1.09
10,2024-03-02 07:21:47,1.0
