LocationCode,DateTime,Power(mW)
9,2024-02-21 06:07:42,0.0
9,2024-02-21 06:08:42,0.0
9,2024-02-21 06:09:42,0.01
9,2024-02-21 06:10:42,0.0
9,2024-02-21 06:11:43,0.0
9,2024-02-21 06:12:43,0.0
9,2024-02-21 06:13:42,0.0
9,2024-02-21 06:14:42,0.01
9,2024-02-21 06:15:42,0.01
9,2024-02-21 06:16:42,0.01
9,2024-02-21 06:17:42,0.01
9,2024-02-21 06:18:42,0.02
9,2024-02-21 06:19:42,0.03
9,2024-02-21 06:20:42,0.02
9,2024-02-21 06:21:42,0.03
9,2024-02-21 06:22:42,0.03
9,2024-02-21 06:23:42,0.04
9,2024-02-21 06:24:42,0.04
9,2024-02-21 06:25:42,0.05
9,2024-02-21 06:26:42,0.07
9,2024-02-21 06:27:42,0.07
9,2024-02-21 06:28:42,0.06
9,2024-02-21 06:29:42,0.08
9,2024-02-21 06:30:42,0.09
9,2024-02-21 06:31:43,0.1
9,2024-02-21 06:32:42,0.09
9,2024-02-21 06:33:42,0.1
9,2024-02-21 06:34:43,0.14
9,2024-02-21 06:35:43,0.17
9,2024-02-21 06:36:42,0.18
9,2024-02-21 06:37:42,0.23
9,2024-02-21 06:38:42,0.24
9,2024-02-21 06:39:42,0.24
9,2024-02-21 06:40:42,0.27
9,2024-02-21 06:41:43,0.28
9,2024-02-21 06:42:43,0.3
9,2024-02-21 06:43:43,0.32
9,2024-02-21 06:44:43,0.32
9,2024-02-21 06:45:43,0.4
9,2024-02-21 06:46:43,0.46
9,2024-02-21 06:47:43,0.53
9,2024-02-21 06:48:43,0.57
9,2024-02-21 06:49:43,0.58
9,2024-02-21 06:50:43,0.62
9,2024-02-21 06:51:42,0.74
9,2024-02-21 06:52:43,0.75
9,2024-02-21 06:53:43,0.92
9,2024-02-21 06:54:42,0.94
9,2024-02-21 06:55:42,1.09
9,2024-02-21 06:56:42,1.17
9,2024-02-21 06:57:42,1.22
9,2024-02-21 06:58:42,1.39
9,2024-02-21 06:59:42,1.61
9,2024-02-21 07:00:42,1.72
9,2024-02-21 07:01:42,1.9
9,2024-02-21 07:02:42,2.07
9,2024-02-21 07:03:42,2.39
9,2024-02-21 07:04:42,2.66
9,2024-02-21 07:05:42,3.03
9,2024-02-21 07:06:42,3.31
9,2024-02-21 07:07:42,3.46
9,2024-02-21 07:08:42,3.76
9,2024-02-21 07:09:42,4.22
9,2024-02-21 07:10:42,4.66
9,2024-02-21 07:11:42,4.75
9,2024-02-21 07:12:42,5.04
9,2024-02-21 07:13:42,5.1
9,2024-02-21 07:14:42,5.17
9,2024-02-21 07:15:42,5.28
9,2024-02-21 07:16:42,5.61
9,2024-02-21 07:17:42,5.82
9,2024-02-21 07:18:42,6.27
9,2024-02-21 07:19:42,6.83
9,2024-02-21 07:20:42,11.26
9,2024-02-21 07:21:42,28.06
