LocationCode,DateTime,Power(mW)
16,2024-03-03 12:23:46,1534.88
16,2024-03-03 12:24:42,918.74
16,2024-03-03 12:25:42,791.75
16,2024-03-03 12:26:42,599.35
16,2024-03-03 12:27:42,659.62
16,2024-03-03 12:28:42,894.24
16,2024-03-03 12:29:42,819.24
16,2024-03-03 12:30:42,489.6
16,2024-03-03 12:31:42,424.31
16,2024-03-03 12:32:42,488.21
16,2024-03-03 12:33:42,868.77
16,2024-03-03 12:34:42,1100.38
16,2024-03-03 12:35:42,700.77
16,2024-03-03 12:36:42,909.62
16,2024-03-03 12:37:42,548.9
16,2024-03-03 12:38:42,309.42
16,2024-03-03 12:39:42,267.75
16,2024-03-03 12:40:42,274.18
16,2024-03-03 12:41:42,300.35
16,2024-03-03 12:42:42,371.31
16,2024-03-03 12:43:42,584.26
16,2024-03-03 12:44:42,746.22
16,2024-03-03 12:45:42,1779.18
16,2024-03-03 12:46:42,1647.75
16,2024-03-03 12:47:42,2119.78
16,2024-03-03 12:48:42,1731.73
16,2024-03-03 12:49:42,784.04
16,2024-03-03 12:50:42,907.39
16,2024-03-03 12:51:42,513.14
16,2024-03-03 12:52:42,528.56
16,2024-03-03 12:53:42,428.99
16,2024-03-03 12:54:42,270.44
16,2024-03-03 12:55:42,289.51
16,2024-03-03 12:56:42,323.7
16,2024-03-03 12:57:42,451.58
16,2024-03-03 12:58:42,414.58
16,2024-03-03 12:59:42,396.92
16,2024-03-03 13:00:42,455.46
16,2024-03-03 13:01:42,1122.66
16,2024-03-03 13:02:42,892.92
16,2024-03-03 13:03:42,541.8
16,2024-03-03 13:04:42,687.09
16,2024-03-03 13:05:42,985.19
16,2024-03-03 13:06:42,603.18
16,2024-03-03 13:07:42,496.87
16,2024-03-03 13:08:42,415.48
16,2024-03-03 13:09:42,539.54
16,2024-03-03 13:10:42,282.6
16,2024-03-03 13:11:42,261.23
16,2024-03-03 13:12:42,517.69
16,2024-03-03 13:13:42,694.3
16,2024-03-03 13:14:42,405.48
16,2024-03-03 13:15:42,381.82
16,2024-03-03 13:16:42,1319.9
16,2024-03-03 13:17:42,546.05
16,2024-03-03 13:18:42,300.03
16,2024-03-03 13:19:42,292.17
16,2024-03-03 13:20:42,247.37
16,2024-03-03 13:21:42,203.81
16,2024-03-03 13:22:42,197.76
16,2024-03-03 13:23:42,195.46
16,2024-03-03 13:24:42,192.0
16,2024-03-03 13:25:42,192.0
16,2024-03-03 13:26:42,224.39
16,2024-03-03 13:27:42,274.97
16,2024-03-03 13:28:42,198.54
16,2024-03-03 13:29:42,194.43
16,2024-03-03 13:30:42,226.01
16,2024-03-03 13:31:42,204.23
16,2024-03-03 13:32:42,187.14
16,2024-03-03 13:33:42,175.19
16,2024-03-03 13:34:42,176.63
16,2024-03-03 13:35:42,179.55
16,2024-03-03 13:36:42,174.95
16,2024-03-03 13:37:42,168.62
16,2024-03-03 13:38:42,162.27
16,2024-03-03 13:39:42,154.56
16,2024-03-03 13:40:42,143.63
16,2024-03-03 13:41:42,138.12
16,2024-03-03 13:42:42,135.99
16,2024-03-03 13:43:42,132.42
16,2024-03-03 13:44:42,127.3
16,2024-03-03 13:45:42,125.96
16,2024-03-03 13:46:42,126.59
16,2024-03-03 13:47:42,124.14
16,2024-03-03 13:48:42,126.17
16,2024-03-03 13:49:42,131.44
16,2024-03-03 13:50:42,136.43
16,2024-03-03 13:51:42,139.0
16,2024-03-03 13:52:42,138.56
16,2024-03-03 13:53:42,136.21
16,2024-03-03 13:54:42,136.43
16,2024-03-03 13:55:42,143.55
16,2024-03-03 13:56:42,154.56
16,2024-03-03 13:57:42,162.84
16,2024-03-03 13:58:42,170.61
16,2024-03-03 13:59:42,176.87
16,2024-03-03 14:00:42,179.2
16,2024-03-03 14:01:42,174.12
16,2024-03-03 14:02:42,167.76
16,2024-03-03 14:03:42,162.51
16,2024-03-03 14:04:42,154.47
16,2024-03-03 14:05:42,146.85
16,2024-03-03 14:06:42,143.63
16,2024-03-03 14:07:42,141.59
16,2024-03-03 14:08:42,144.21
16,2024-03-03 14:09:42,143.55
16,2024-03-03 14:10:42,142.03
16,2024-03-03 14:11:42,143.55
16,2024-03-03 14:12:42,144.66
16,2024-03-03 14:13:42,146.85
16,2024-03-03 14:14:42,151.3
16,2024-03-03 14:15:42,151.62
16,2024-03-03 14:16:42,146.85
16,2024-03-03 14:17:42,141.15
16,2024-03-03 14:18:42,133.66
16,2024-03-03 14:19:42,126.88
16,2024-03-03 14:20:42,126.88
16,2024-03-03 14:21:42,125.84
16,2024-03-03 14:22:42,123.19
16,2024-03-03 14:23:42,118.78
16,2024-03-03 14:24:42,116.72
16,2024-03-03 14:25:42,116.92
16,2024-03-03 14:26:42,116.2
16,2024-03-03 14:27:42,115.92
16,2024-03-03 14:28:42,114.17
16,2024-03-03 14:29:42,112.03
16,2024-03-03 14:30:42,109.73
16,2024-03-03 14:31:42,107.06
16,2024-03-03 14:32:42,103.02
16,2024-03-03 14:33:42,102.84
16,2024-03-03 14:34:42,102.57
16,2024-03-03 14:35:42,99.18
16,2024-03-03 14:36:42,94.32
16,2024-03-03 14:37:42,87.8
16,2024-03-03 14:38:42,80.18
16,2024-03-03 14:39:42,72.93
16,2024-03-03 14:40:42,66.67
16,2024-03-03 14:41:42,60.57
16,2024-03-03 14:42:42,56.5
16,2024-03-03 14:43:42,52.39
16,2024-03-03 14:44:42,44.89
16,2024-03-03 14:45:42,42.94
16,2024-03-03 14:46:42,43.14
16,2024-03-03 14:47:42,47.87
16,2024-03-03 14:48:42,46.19
16,2024-03-03 14:49:42,46.37
16,2024-03-03 14:50:42,50.5
16,2024-03-03 14:51:42,51.08
16,2024-03-03 14:52:42,49.61
16,2024-03-03 14:53:42,53.8
16,2024-03-03 14:54:42,63.64
16,2024-03-03 14:55:42,70.76
16,2024-03-03 14:56:42,75.65
16,2024-03-03 14:57:42,78.39
16,2024-03-03 14:58:42,77.9
16,2024-03-03 14:59:42,72.93
16,2024-03-03 15:00:42,65.34
16,2024-03-03 15:01:42,59.85
16,2024-03-03 15:02:42,58.65
16,2024-03-03 15:03:42,61.47
16,2024-03-03 15:04:42,59.16
16,2024-03-03 15:05:42,53.94
16,2024-03-03 15:06:42,47.23
16,2024-03-03 15:07:42,40.19
16,2024-03-03 15:08:42,32.5
16,2024-03-03 15:09:42,26.5
16,2024-03-03 15:10:42,25.38
16,2024-03-03 15:11:42,24.66
16,2024-03-03 15:12:42,21.12
16,2024-03-03 15:13:42,17.21
16,2024-03-03 15:14:42,15.09
16,2024-03-03 15:15:42,14.14
16,2024-03-03 15:16:42,14.18
16,2024-03-03 15:17:42,15.51
16,2024-03-03 15:18:42,16.57
16,2024-03-03 15:19:42,16.64
16,2024-03-03 15:20:42,15.47
16,2024-03-03 15:21:42,13.97
16,2024-03-03 15:22:42,13.1
16,2024-03-03 15:23:42,13.33
16,2024-03-03 15:24:42,13.26
16,2024-03-03 15:25:42,12.45
16,2024-03-03 15:26:42,12.45
16,2024-03-03 15:27:42,13.86
16,2024-03-03 15:28:42,14.83
16,2024-03-03 15:29:42,14.66
16,2024-03-03 15:30:42,12.21
16,2024-03-03 15:31:42,10.38
16,2024-03-03 15:32:42,9.72
16,2024-03-03 15:33:42,10.3
16,2024-03-03 15:34:42,10.85
16,2024-03-03 15:35:42,10.32
16,2024-03-03 15:36:42,10.06
16,2024-03-03 15:37:42,9.66
16,2024-03-03 15:38:42,10.12
16,2024-03-03 15:39:42,10.32
16,2024-03-03 15:40:42,11.56
16,2024-03-03 15:41:42,12.47
16,2024-03-03 15:42:42,14.07
16,2024-03-03 15:43:42,16.42
16,2024-03-03 15:44:42,17.67
16,2024-03-03 15:45:42,19.4
16,2024-03-03 15:46:42,21.33
16,2024-03-03 15:47:42,22.14
16,2024-03-03 15:48:42,19.24
16,2024-03-03 15:49:42,16.61
16,2024-03-03 15:50:42,17.44
16,2024-03-03 15:51:42,20.04
16,2024-03-03 15:52:42,23.09
16,2024-03-03 15:53:42,23.98
16,2024-03-03 15:54:42,22.26
16,2024-03-03 15:55:42,21.33
16,2024-03-03 15:56:42,21.91
16,2024-03-03 15:57:42,21.12
16,2024-03-03 15:58:42,19.4
16,2024-03-03 15:59:42,18.45
16,2024-03-03 16:00:42,17.71
16,2024-03-03 16:01:42,16.57
16,2024-03-03 16:02:42,16.39
16,2024-03-03 16:03:42,16.34
16,2024-03-03 16:04:42,15.54
16,2024-03-03 16:05:42,15.58
16,2024-03-03 16:06:42,15.76
16,2024-03-03 16:07:42,16.87
16,2024-03-03 16:08:42,19.32
16,2024-03-03 16:09:42,21.16
16,2024-03-03 16:10:42,21.96
16,2024-03-03 16:11:42,22.53
16,2024-03-03 16:12:42,23.4
16,2024-03-03 16:13:42,23.09
16,2024-03-03 16:14:42,22.44
16,2024-03-03 16:15:42,21.41
16,2024-03-03 16:16:42,20.16
16,2024-03-03 16:17:42,19.16
16,2024-03-03 16:18:42,18.4
