LocationCode,DateTime,Power(mW)
14,2024-02-14 15:22:05,1154.19
14,2024-02-14 15:23:05,1140.83
14,2024-02-14 15:24:05,1132.58
14,2024-02-14 15:25:05,1119.11
14,2024-02-14 15:26:05,1104.13
14,2024-02-14 15:27:05,1089.02
14,2024-02-14 15:28:05,1080.6
14,2024-02-14 15:29:05,1069.58
14,2024-02-14 15:30:05,1068.39
14,2024-02-14 15:31:05,1047.6
14,2024-02-14 15:32:05,1031.36
14,2024-02-14 15:33:05,1013.26
14,2024-02-14 15:34:05,995.33
14,2024-02-14 15:35:05,991.64
14,2024-02-14 15:36:05,969.92
14,2024-02-14 15:37:05,950.68
14,2024-02-14 15:38:05,938.33
14,2024-02-14 15:39:05,920.52
14,2024-02-14 15:40:05,904.2
14,2024-02-14 15:41:05,885.09
14,2024-02-14 15:42:05,878.36
14,2024-02-14 15:43:05,870.27
14,2024-02-14 15:44:05,853.86
14,2024-02-14 15:45:05,840.58
14,2024-02-14 15:46:05,825.82
14,2024-02-14 15:47:05,807.56
14,2024-02-14 15:48:05,778.26
14,2024-02-14 15:49:05,751.3
14,2024-02-14 15:50:05,734.08
14,2024-02-14 15:51:05,728.16
14,2024-02-14 15:52:05,717.36
14,2024-02-14 15:53:05,691.97
14,2024-02-14 15:54:05,693.6
14,2024-02-14 15:55:05,672.6
14,2024-02-14 15:56:05,654.08
14,2024-02-14 15:57:05,40.14
14,2024-02-14 15:58:05,41.3
14,2024-02-14 15:59:05,42.84
14,2024-02-14 16:00:05,76.26
14,2024-02-14 16:01:05,97.49
14,2024-02-14 16:02:05,536.78
14,2024-02-14 16:03:05,546.98
14,2024-02-14 16:04:05,530.29
14,2024-02-14 16:05:05,510.72
14,2024-02-14 16:06:05,506.19
14,2024-02-14 16:07:05,495.32
14,2024-02-14 16:08:05,482.64
14,2024-02-14 16:09:05,477.04
14,2024-02-14 16:10:05,466.1
14,2024-02-14 16:11:05,451.86
14,2024-02-14 16:12:05,434.57
14,2024-02-14 16:13:05,416.64
14,2024-02-14 16:14:05,402.6
14,2024-02-14 16:15:05,389.02
14,2024-02-14 16:16:05,364.36
14,2024-02-14 16:17:05,356.38
14,2024-02-14 16:18:05,347.14
14,2024-02-14 16:19:05,325.24
14,2024-02-14 16:20:05,308.48
14,2024-02-14 16:21:05,286.44
14,2024-02-14 16:22:05,275.3
14,2024-02-14 16:23:05,256.67
14,2024-02-14 16:24:05,263.32
14,2024-02-14 16:25:05,249.98
14,2024-02-14 16:26:05,257.25
14,2024-02-14 16:27:05,250.44
14,2024-02-14 16:28:05,242.71
14,2024-02-14 16:29:05,234.53
14,2024-02-14 16:30:05,229.52
14,2024-02-14 16:31:05,212.16
14,2024-02-14 16:32:05,203.48
14,2024-02-14 16:33:05,190.92
14,2024-02-14 16:34:05,178.85
14,2024-02-14 16:35:05,164.5
14,2024-02-14 16:36:05,161.7
14,2024-02-14 16:37:05,161.47
14,2024-02-14 16:38:05,156.32
14,2024-02-14 16:39:05,32.09
14,2024-02-14 16:40:05,17.91
14,2024-02-14 16:41:05,27.13
14,2024-02-14 16:42:05,15.34
14,2024-02-14 16:43:06,12.8
14,2024-02-14 16:44:05,10.92
14,2024-02-14 16:45:05,10.48
14,2024-02-14 16:46:05,9.84
14,2024-02-14 16:47:05,9.33
14,2024-02-14 16:48:05,9.07
14,2024-02-14 16:49:05,8.56
14,2024-02-15 06:10:10,0.0
14,2024-02-15 06:11:10,0.0
14,2024-02-15 06:12:10,0.0
14,2024-02-15 06:13:10,0.0
14,2024-02-15 06:14:10,0.0
14,2024-02-15 06:15:10,0.0
14,2024-02-15 06:16:10,0.01
14,2024-02-15 06:17:10,0.01
14,2024-02-15 06:18:10,0.01
14,2024-02-15 06:19:10,0.02
14,2024-02-15 06:20:10,0.02
14,2024-02-15 06:21:10,0.02
14,2024-02-15 06:22:09,0.03
14,2024-02-15 06:23:09,0.03
14,2024-02-15 06:24:09,0.03
14,2024-02-15 06:25:09,0.04
14,2024-02-15 06:26:09,0.06
14,2024-02-15 06:27:09,0.08
14,2024-02-15 06:28:09,0.08
14,2024-02-15 06:29:09,0.1
14,2024-02-15 06:30:09,0.14
14,2024-02-15 06:31:09,0.16
14,2024-02-15 06:32:09,0.23
14,2024-02-15 06:33:09,0.25
14,2024-02-15 06:34:09,0.29
14,2024-02-15 06:35:09,0.35
14,2024-02-15 06:36:09,0.38
14,2024-02-15 06:37:09,0.5
14,2024-02-15 06:38:09,0.62
14,2024-02-15 06:39:09,0.7
14,2024-02-15 06:40:09,0.73
14,2024-02-15 06:41:09,0.87
14,2024-02-15 06:42:09,1.02
14,2024-02-15 06:43:09,1.09
14,2024-02-15 06:44:09,1.28
14,2024-02-15 06:45:09,1.34
14,2024-02-15 06:46:09,1.54
14,2024-02-15 06:47:09,1.6
14,2024-02-15 06:48:09,1.68
14,2024-02-15 06:49:09,2.31
14,2024-02-15 06:50:09,4.56
14,2024-02-15 06:51:09,6.77
14,2024-02-15 06:52:09,7.88
14,2024-02-15 06:53:09,9.11
14,2024-02-15 06:54:09,10.26
14,2024-02-15 06:55:09,11.35
14,2024-02-15 06:56:09,12.84
14,2024-02-15 06:57:09,14.25
14,2024-02-15 06:59:09,16.87
14,2024-02-15 07:00:09,18.64
14,2024-02-15 07:01:09,20.01
14,2024-02-15 07:02:09,18.85
14,2024-02-15 07:03:09,15.95
14,2024-02-15 07:04:09,22.76
14,2024-02-15 07:05:09,25.91
14,2024-02-15 07:06:09,26.19
14,2024-02-15 07:07:10,27.46
14,2024-02-15 07:08:10,29.6
14,2024-02-15 07:09:09,32.03
14,2024-02-15 07:10:09,34.45
14,2024-02-15 07:11:09,36.69
14,2024-02-15 07:12:09,38.37
14,2024-02-15 07:13:09,38.6
14,2024-02-15 07:14:09,42.36
14,2024-02-15 07:15:09,45.58
14,2024-02-15 07:16:09,48.97
14,2024-02-15 07:17:09,50.39
14,2024-02-15 07:18:09,53.28
14,2024-02-15 07:19:09,58.32
14,2024-02-15 07:20:09,61.92
14,2024-02-15 07:21:09,65.5
14,2024-02-15 07:22:09,70.16
14,2024-02-15 07:23:09,72.63
14,2024-02-15 07:24:09,76.58
14,2024-02-15 07:25:09,81.67
14,2024-02-15 07:26:09,85.44
14,2024-02-15 07:27:09,89.61
14,2024-02-15 07:28:09,93.98
14,2024-02-15 07:29:09,96.77
14,2024-02-15 07:30:09,102.86
14,2024-02-15 07:31:09,107.46
14,2024-02-15 07:32:09,111.74
14,2024-02-15 07:33:09,116.94
14,2024-02-15 07:34:10,121.2
14,2024-02-15 07:35:10,126.69
14,2024-02-15 07:36:10,132.22
14,2024-02-15 07:37:10,138.59
14,2024-02-15 07:38:10,141.26
14,2024-02-15 07:39:10,149.41
14,2024-02-15 07:40:10,155.04
14,2024-02-15 07:41:10,162.54
14,2024-02-15 07:42:10,169.36
14,2024-02-15 07:43:10,176.66
14,2024-02-15 07:44:10,177.63
14,2024-02-15 07:45:10,186.75
14,2024-02-15 07:46:10,192.53
14,2024-02-15 07:47:10,201.76
14,2024-02-15 07:48:09,211.47
14,2024-02-15 07:49:09,220.59
14,2024-02-15 07:50:09,224.41
14,2024-02-15 07:51:09,230.91
14,2024-02-15 07:52:09,240.55
14,2024-02-15 07:53:09,248.54
14,2024-02-15 07:54:09,254.51
14,2024-02-15 07:55:09,264.21
14,2024-02-15 07:56:09,265.99
