LocationCode,DateTime,Power(mW)
12,2024-03-01 15:41:00,1.62
12,2024-03-01 15:42:00,1.6
12,2024-03-01 15:43:00,1.58
12,2024-03-01 15:44:00,1.38
12,2024-03-01 15:45:00,1.31
12,2024-03-01 15:46:00,1.4
12,2024-03-01 15:47:00,1.65
12,2024-03-01 15:48:00,2.32
12,2024-03-01 15:49:00,2.58
12,2024-03-01 15:50:00,2.77
12,2024-03-01 15:51:00,2.26
12,2024-03-01 15:52:00,1.9
12,2024-03-01 15:53:00,1.89
12,2024-03-01 15:54:00,1.61
12,2024-03-01 15:55:00,1.5
12,2024-03-01 15:56:00,1.34
12,2024-03-01 15:57:00,1.54
12,2024-03-01 15:58:00,1.63
12,2024-03-01 15:59:00,1.61
12,2024-03-01 16:00:00,1.29
12,2024-03-01 16:01:00,1.07
12,2024-03-01 16:02:00,1.31
12,2024-03-01 16:03:00,1.31
12,2024-03-01 16:04:00,1.09
12,2024-03-01 16:05:00,1.09
12,2024-03-01 16:06:00,1.3
12,2024-03-01 16:07:00,1.53
12,2024-03-01 16:08:00,1.51
12,2024-03-01 16:09:00,1.12
12,2024-03-01 16:10:00,1.31
12,2024-03-01 16:11:00,1.05
12,2024-03-01 16:12:00,0.84
12,2024-03-01 16:13:00,0.84
12,2024-03-01 16:14:00,0.83
12,2024-03-01 16:15:00,0.88
12,2024-03-01 16:16:00,0.7
12,2024-03-01 16:17:00,0.73
12,2024-03-01 16:18:00,0.72
12,2024-03-01 16:19:00,0.85
12,2024-03-01 16:20:00,0.68
12,2024-03-01 16:21:00,0.5
12,2024-03-01 16:22:00,0.38
12,2024-03-01 16:23:00,0.35
12,2024-03-01 16:24:00,0.33
12,2024-03-01 16:25:00,0.26
12,2024-03-01 16:26:00,0.22
12,2024-03-01 16:27:00,0.25
12,2024-03-01 16:28:00,0.35
12,2024-03-01 16:29:00,0.34
12,2024-03-01 16:30:00,0.33
12,2024-03-01 16:31:00,0.36
12,2024-03-01 16:32:00,0.33
12,2024-03-01 16:33:00,0.25
12,2024-03-01 16:34:00,0.23
12,2024-03-01 16:35:00,0.31
12,2024-03-01 16:36:00,0.34
12,2024-03-01 16:37:00,0.37
12,2024-03-01 16:38:00,0.38
12,2024-03-01 16:39:00,0.38
12,2024-03-01 16:40:00,0.37
12,2024-03-01 16:41:00,0.37
12,2024-03-01 16:42:00,0.48
12,2024-03-01 16:43:00,0.61
12,2024-03-01 16:44:00,0.67
12,2024-03-01 16:45:00,0.7
12,2024-03-01 16:46:00,0.75
12,2024-03-01 16:47:00,0.7
12,2024-03-01 16:48:00,0.67
12,2024-03-01 16:49:00,0.53
12,2024-03-01 16:50:00,0.4
12,2024-03-01 16:51:00,0.36
12,2024-03-01 16:52:00,0.32
12,2024-03-01 16:53:00,0.32
12,2024-03-01 16:54:00,0.36
12,2024-03-01 16:55:00,0.32
12,2024-03-01 16:56:00,0.18
12,2024-03-01 16:57:00,0.09
12,2024-03-01 16:58:00,0.07
12,2024-03-01 16:59:00,0.07
12,2024-03-01 17:00:00,0.07
12,2024-03-01 17:01:00,0.08
12,2024-03-01 17:02:00,0.13
12,2024-03-01 17:03:00,0.15
12,2024-03-01 17:04:00,0.14
12,2024-03-01 17:05:00,0.13
12,2024-03-01 17:06:00,0.13
12,2024-03-01 17:07:00,0.1
12,2024-03-01 17:08:00,0.07
12,2024-03-01 17:09:00,0.03
12,2024-03-01 17:10:00,0.03
12,2024-03-01 17:11:00,0.04
12,2024-03-01 17:12:00,0.06
12,2024-03-01 17:13:00,0.06
12,2024-03-01 17:14:00,0.1
12,2024-03-01 17:15:00,0.13
12,2024-03-01 17:16:00,0.14
12,2024-03-01 17:17:00,0.08
12,2024-03-01 17:18:00,0.06
12,2024-03-01 17:19:00,0.04
12,2024-03-01 17:20:00,0.03
12,2024-03-01 17:21:00,0.04
12,2024-03-01 17:22:00,0.06
12,2024-03-01 17:23:00,0.06
12,2024-03-01 17:24:00,0.05
12,2024-03-01 17:25:00,0.06
12,2024-03-01 17:26:00,0.06
12,2024-03-01 17:27:00,0.06
12,2024-03-01 17:28:00,0.04
12,2024-03-01 17:29:00,0.03
12,2024-03-01 17:30:00,0.05
12,2024-03-01 17:31:00,0.03
12,2024-03-01 17:32:00,0.02
12,2024-03-01 17:33:00,0.02
12,2024-03-01 17:34:00,0.01
12,2024-03-01 17:35:00,0.01
12,2024-03-01 17:36:00,0.0
12,2024-03-01 17:37:00,0.01
12,2024-03-01 17:38:00,0.01
12,2024-03-01 17:39:00,0.01
12,2024-03-01 17:40:00,0.01
12,2024-03-01 17:41:00,0.01
12,2024-03-01 17:42:00,0.01
12,2024-03-01 17:43:00,0.01
12,2024-03-01 17:44:00,0.0
12,2024-03-01 17:45:00,0.01
12,2024-03-01 17:46:00,0.0
12,2024-03-01 17:47:00,0.01
12,2024-03-01 17:48:00,0.0
12,2024-03-01 17:49:00,0.0
12,2024-03-01 17:50:00,0.0
12,2024-03-01 17:51:00,0.0
12,2024-03-01 17:52:00,0.0
12,2024-03-01 17:53:00,0.0
12,2024-03-01 17:54:00,0.0
12,2024-03-01 17:55:00,0.0
12,2024-03-01 17:56:00,0.0
12,2024-03-01 17:57:00,0.0
12,2024-03-01 17:58:00,0.0
12,2024-03-01 17:59:00,0.0
12,2024-03-01 18:00:00,0.0
12,2024-03-01 18:01:00,0.0
12,2024-03-02 06:08:00,0.0
12,2024-03-02 06:09:00,0.0
12,2024-03-02 06:10:00,0.0
12,2024-03-02 06:11:00,0.0
12,2024-03-02 06:12:00,0.0
12,2024-03-02 06:13:00,0.0
12,2024-03-02 06:14:00,0.0
12,2024-03-02 06:15:00,0.0
12,2024-03-02 06:16:00,0.0
12,2024-03-02 06:17:00,0.0
12,2024-03-02 06:18:00,0.0
12,2024-03-02 06:19:00,0.0
12,2024-03-02 06:20:00,0.01
12,2024-03-02 06:21:00,0.0
12,2024-03-02 06:22:00,0.0
12,2024-03-02 06:23:00,0.0
12,2024-03-02 06:24:00,0.01
12,2024-03-02 06:25:00,0.01
12,2024-03-02 06:26:00,0.0
12,2024-03-02 06:27:00,0.0
12,2024-03-02 06:28:00,0.0
12,2024-03-02 06:29:00,0.01
12,2024-03-02 06:30:00,0.01
12,2024-03-02 06:31:00,0.02
12,2024-03-02 06:32:00,0.02
12,2024-03-02 06:33:00,0.03
12,2024-03-02 06:34:00,0.05
12,2024-03-02 06:35:00,0.05
12,2024-03-02 06:36:00,0.06
12,2024-03-02 06:37:00,0.06
12,2024-03-02 06:38:00,0.04
12,2024-03-02 06:39:00,0.06
12,2024-03-02 06:40:00,0.06
12,2024-03-02 06:41:00,0.06
12,2024-03-02 06:42:00,0.08
12,2024-03-02 06:43:00,0.12
12,2024-03-02 06:44:00,0.14
12,2024-03-02 06:45:00,0.13
12,2024-03-02 06:46:00,0.14
12,2024-03-02 06:47:00,0.16
12,2024-03-02 06:48:00,0.24
12,2024-03-02 06:49:00,0.32
12,2024-03-02 06:50:00,0.26
12,2024-03-02 06:51:00,0.25
12,2024-03-02 06:52:00,0.26
12,2024-03-02 06:53:00,0.33
12,2024-03-02 06:54:00,0.34
12,2024-03-02 06:55:00,0.34
12,2024-03-02 06:56:00,0.4
12,2024-03-02 06:57:00,0.61
12,2024-03-02 06:58:00,0.81
12,2024-03-02 06:59:00,0.85
12,2024-03-02 07:00:00,0.85
12,2024-03-02 07:01:00,0.85
12,2024-03-02 07:02:00,0.86
12,2024-03-02 07:03:00,1.01
12,2024-03-02 07:04:00,1.15
12,2024-03-02 07:05:00,1.3
12,2024-03-02 07:06:00,1.51
12,2024-03-02 07:07:00,1.65
12,2024-03-02 07:08:00,1.55
12,2024-03-02 07:09:00,1.3
12,2024-03-02 07:10:00,1.29
12,2024-03-02 07:11:00,1.4
12,2024-03-02 07:12:00,2.16
12,2024-03-02 07:13:00,2.84
12,2024-03-02 07:14:00,2.74
12,2024-03-02 07:15:00,1.9
12,2024-03-02 07:16:00,1.12
12,2024-03-02 07:17:00,0.86
12,2024-03-02 07:18:00,0.7
12,2024-03-02 07:19:00,0.68
12,2024-03-02 07:20:00,0.66
12,2024-03-02 07:21:00,0.62
12,2024-03-02 07:22:00,0.5
12,2024-03-02 07:23:00,0.46
12,2024-03-02 07:24:00,0.38
12,2024-03-02 07:25:00,0.26
12,2024-03-02 07:26:00,0.24
12,2024-03-02 07:27:00,0.21
12,2024-03-02 07:28:00,0.23
12,2024-03-02 07:29:00,0.22
12,2024-03-02 07:30:00,0.23
12,2024-03-02 07:31:00,0.24
12,2024-03-02 07:32:00,0.24
12,2024-03-02 07:33:00,0.32
12,2024-03-02 07:34:00,0.46
12,2024-03-02 07:35:00,0.65
12,2024-03-02 07:36:00,0.8
12,2024-03-02 07:37:00,0.73
12,2024-03-02 07:38:00,0.82
12,2024-03-02 07:39:00,1.01
12,2024-03-02 07:40:00,1.61
12,2024-03-02 07:41:00,2.96
12,2024-03-02 07:42:00,4.64
12,2024-03-02 07:43:00,6.07
12,2024-03-02 07:44:00,5.41
12,2024-03-02 07:45:00,3.73
12,2024-03-02 07:46:00,2.85
12,2024-03-02 07:47:00,2.12
12,2024-03-02 07:48:00,1.63
12,2024-03-02 07:49:00,1.17
12,2024-03-02 07:50:00,0.86
12,2024-03-02 07:51:00,0.83
12,2024-03-02 07:52:00,0.98
12,2024-03-02 07:53:00,1.06
12,2024-03-02 07:54:00,1.07
12,2024-03-02 07:55:00,0.85
12,2024-03-02 07:56:00,0.71
12,2024-03-02 07:57:00,0.83
