LocationCode,DateTime,Power(mW)
13,2024-01-26 16:01:00,0.01
13,2024-01-26 16:02:00,0.01
13,2024-01-26 16:03:00,0.01
13,2024-01-26 16:04:00,0.01
13,2024-01-26 16:05:00,0.01
13,2024-01-26 16:06:00,0.01
13,2024-01-30 17:23:00,0.02
13,2024-01-30 17:33:00,0.02
13,2024-01-30 17:34:00,0.02
13,2024-01-30 17:35:00,0.02
13,2024-01-30 17:36:00,0.05
13,2024-01-30 17:37:00,0.02
13,2024-01-30 17:38:00,0.02
13,2024-01-30 17:39:00,0.04
13,2024-01-30 17:40:00,0.03
13,2024-01-30 17:41:00,0.01
13,2024-01-30 17:42:00,0.03
13,2024-01-30 17:43:00,0.02
13,2024-01-30 17:44:00,0.01
13,2024-01-30 17:45:00,0.02
13,2024-01-30 17:46:00,0.02
13,2024-01-30 17:47:00,0.02
13,2024-01-30 17:48:00,0.03
13,2024-01-30 17:49:00,0.04
13,2024-01-30 17:50:00,0.02
13,2024-01-30 17:51:00,0.04
13,2024-01-30 17:52:00,0.03
13,2024-01-30 17:53:00,0.04
13,2024-01-30 17:54:00,0.02
13,2024-01-30 17:55:00,0.02
13,2024-02-01 16:00:00,6.53
13,2024-02-01 16:01:00,6.74
13,2024-02-01 16:02:00,6.28
13,2024-02-01 16:03:00,5.86
13,2024-02-01 16:04:00,5.71
13,2024-02-01 16:05:00,5.64
13,2024-02-01 16:06:00,5.27
13,2024-02-01 16:07:00,5.23
13,2024-02-01 16:08:00,4.93
13,2024-02-01 16:09:00,5.06
13,2024-02-01 16:10:00,4.8
13,2024-02-01 16:11:00,4.88
13,2024-02-01 16:12:00,5.13
13,2024-02-01 16:13:00,5.18
13,2024-02-01 16:14:00,5.11
13,2024-02-01 16:15:00,4.84
13,2024-02-01 16:16:00,4.78
13,2024-02-01 16:17:00,4.35
13,2024-02-01 16:18:00,4.23
13,2024-02-01 16:19:00,4.24
13,2024-02-01 16:20:00,4.31
13,2024-02-01 16:21:00,4.35
13,2024-02-01 16:22:00,4.23
13,2024-02-01 16:23:00,4.1
13,2024-02-01 16:24:00,3.84
13,2024-02-01 16:25:00,3.74
13,2024-02-01 16:26:00,3.46
13,2024-02-01 16:27:00,3.42
13,2024-02-01 16:28:00,3.46
13,2024-02-01 16:29:00,3.44
13,2024-02-01 16:30:00,3.17
13,2024-02-01 16:31:00,3.12
13,2024-02-01 16:32:00,3.21
13,2024-02-01 16:33:00,3.02
13,2024-02-01 16:34:00,2.88
13,2024-02-01 16:35:00,2.67
13,2024-02-01 16:36:00,2.57
13,2024-02-01 16:37:00,2.43
13,2024-02-01 16:38:00,2.34
13,2024-02-01 16:39:00,2.32
13,2024-02-01 16:40:00,2.3
13,2024-02-01 16:41:00,2.29
13,2024-02-01 16:42:00,2.3
13,2024-02-01 16:43:00,2.24
13,2024-02-01 16:44:00,2.16
13,2024-02-01 16:45:00,1.76
13,2024-02-01 16:46:00,1.75
13,2024-02-01 16:47:00,1.47
13,2024-02-01 16:48:00,1.45
13,2024-02-01 16:49:00,1.42
13,2024-02-01 16:50:00,1.39
13,2024-02-01 16:51:00,1.35
13,2024-02-01 16:52:00,1.34
13,2024-02-01 16:53:00,1.35
13,2024-02-01 16:54:00,1.37
13,2024-02-01 16:55:00,1.27
13,2024-02-01 16:56:00,1.3
13,2024-02-01 16:57:00,1.38
13,2024-02-01 16:58:00,1.25
13,2024-02-01 16:59:00,1.21
13,2024-02-01 17:00:00,1.15
13,2024-02-01 17:01:00,1.09
13,2024-02-01 17:02:00,0.97
13,2024-02-01 17:03:00,0.9
13,2024-02-01 17:04:00,0.81
13,2024-02-01 17:05:00,0.8
13,2024-02-01 17:06:00,0.77
13,2024-02-01 17:07:00,0.74
13,2024-02-01 17:08:00,0.75
13,2024-02-01 17:09:00,0.62
13,2024-02-01 17:10:00,0.59
13,2024-02-01 17:11:00,0.51
13,2024-02-01 17:12:00,0.51
13,2024-02-01 17:13:00,0.43
13,2024-02-01 17:14:00,0.39
13,2024-02-01 17:15:00,0.32
13,2024-02-01 17:16:00,0.31
13,2024-02-01 17:17:00,0.32
13,2024-02-01 17:18:00,0.29
13,2024-02-01 17:19:00,0.26
13,2024-02-01 17:20:00,0.21
13,2024-02-01 17:21:00,0.19
13,2024-02-01 17:22:00,0.2
13,2024-02-01 17:23:00,0.19
13,2024-02-01 17:24:00,0.16
13,2024-02-01 17:25:00,0.16
13,2024-02-01 17:26:00,0.12
13,2024-02-01 17:27:00,0.13
13,2024-02-01 17:28:00,0.12
13,2024-02-01 17:29:00,0.09
13,2024-02-01 17:30:00,0.06
13,2024-02-01 17:31:00,0.05
13,2024-02-01 17:32:00,0.04
13,2024-02-01 17:33:00,0.05
13,2024-02-01 17:34:00,0.04
13,2024-02-01 17:35:00,0.03
13,2024-02-01 17:36:00,0.04
13,2024-02-01 17:37:00,0.03
13,2024-02-01 17:38:00,0.04
13,2024-02-01 17:39:00,0.02
13,2024-02-01 17:40:00,0.03
13,2024-02-01 17:41:00,0.02
13,2024-02-01 17:42:00,0.02
13,2024-02-01 17:43:00,0.01
13,2024-02-01 17:44:00,0.02
13,2024-02-01 17:45:00,0.01
13,2024-02-01 17:46:00,0.0
13,2024-02-01 17:47:00,0.0
13,2024-02-01 17:48:00,0.0
13,2024-02-01 17:49:00,0.0
13,2024-02-01 17:50:00,0.0
13,2024-02-01 17:51:00,0.0
13,2024-02-01 17:52:00,0.0
13,2024-02-02 06:22:00,0.01
13,2024-02-02 06:23:00,0.0
13,2024-02-02 06:24:00,0.0
13,2024-02-02 06:25:00,0.0
13,2024-02-02 06:26:00,0.0
13,2024-02-02 06:27:00,0.0
13,2024-02-02 06:28:00,0.0
13,2024-02-02 06:29:00,0.0
13,2024-02-02 06:30:00,0.01
13,2024-02-02 06:31:00,0.0
13,2024-02-02 06:32:00,0.01
13,2024-02-02 06:33:00,0.02
13,2024-02-02 06:34:00,0.01
13,2024-02-02 06:35:00,0.02
13,2024-02-02 06:36:00,0.02
13,2024-02-02 06:37:00,0.03
13,2024-02-02 06:38:00,0.03
13,2024-02-02 06:39:00,0.04
13,2024-02-02 06:40:00,0.04
13,2024-02-02 06:41:00,0.09
13,2024-02-02 06:42:00,0.09
13,2024-02-02 06:43:00,0.1
13,2024-02-02 06:44:00,0.12
13,2024-02-02 06:45:00,0.12
13,2024-02-02 06:46:00,0.16
13,2024-02-02 06:47:00,0.18
13,2024-02-02 06:48:00,0.24
13,2024-02-02 06:49:00,0.25
13,2024-02-02 06:50:00,0.26
13,2024-02-02 06:51:00,0.3
13,2024-02-02 06:52:00,0.28
13,2024-02-02 06:53:00,0.26
13,2024-02-02 06:54:00,0.4
13,2024-02-02 06:55:00,0.44
13,2024-02-02 06:56:00,0.54
13,2024-02-02 06:57:00,0.56
13,2024-02-02 06:58:00,0.57
13,2024-02-02 06:59:00,0.61
13,2024-02-02 07:00:00,0.7
13,2024-02-02 07:01:00,0.7
13,2024-02-02 07:02:00,0.84
13,2024-02-02 07:03:00,0.77
13,2024-02-02 07:04:00,0.87
13,2024-02-02 07:05:00,0.96
13,2024-02-02 07:06:00,1.11
13,2024-02-02 07:07:00,1.14
13,2024-02-02 07:08:00,1.26
13,2024-02-02 07:09:00,1.33
13,2024-02-02 07:10:00,1.31
13,2024-02-02 07:11:00,1.33
13,2024-02-02 07:12:00,1.32
13,2024-02-02 07:13:00,0.94
13,2024-02-02 07:14:00,1.22
13,2024-02-02 07:15:00,1.9
13,2024-02-02 07:16:00,1.99
13,2024-02-02 07:17:00,2.25
13,2024-02-02 07:18:00,2.04
13,2024-02-02 07:19:00,2.02
13,2024-02-02 07:20:00,2.21
13,2024-02-02 07:21:00,2.59
13,2024-02-02 07:22:00,2.71
13,2024-02-02 07:23:00,2.98
13,2024-02-02 07:24:00,3.38
13,2024-02-02 07:25:00,3.78
13,2024-02-02 07:26:00,4.12
13,2024-02-02 07:27:00,4.24
13,2024-02-02 07:28:00,4.56
13,2024-02-02 07:29:00,5.02
13,2024-02-02 07:30:00,5.52
13,2024-02-02 07:31:00,6.12
13,2024-02-02 07:32:00,7.21
13,2024-02-02 07:33:00,7.86
13,2024-02-02 07:34:00,8.6
