LocationCode,DateTime,Power(mW)
8,2024-01-06 06:21:00,0.0
8,2024-01-06 06:22:00,0.0
8,2024-01-06 06:23:00,0.0
8,2024-01-06 06:24:00,0.0
8,2024-01-06 06:25:00,0.0
8,2024-01-06 06:26:00,0.0
8,2024-01-06 06:27:00,0.0
8,2024-01-06 06:28:00,0.0
8,2024-01-06 06:29:00,0.0
8,2024-01-06 06:30:00,0.0
8,2024-01-06 06:31:00,0.0
8,2024-01-06 06:32:00,0.0
8,2024-01-06 06:33:00,0.0
8,2024-01-06 06:35:00,0.0
8,2024-01-06 06:36:00,0.01
8,2024-01-06 06:37:00,0.0
8,2024-01-06 06:38:00,0.0
8,2024-01-06 06:39:00,0.01
8,2024-01-06 06:40:00,0.0
8,2024-01-06 06:41:00,0.01
8,2024-01-06 06:43:00,0.01
8,2024-01-06 06:45:00,0.01
8,2024-01-06 06:46:00,0.02
8,2024-01-06 06:47:00,0.02
8,2024-01-06 06:48:00,0.02
8,2024-01-06 06:49:00,0.04
8,2024-01-06 06:52:00,0.05
8,2024-01-06 06:53:00,0.05
8,2024-01-06 06:54:00,0.05
8,2024-01-06 06:55:00,0.05
8,2024-01-06 06:56:00,0.05
8,2024-01-06 06:57:00,0.05
8,2024-01-06 06:58:00,0.06
8,2024-01-06 06:59:00,0.09
8,2024-01-06 07:00:00,0.09
8,2024-01-06 07:01:00,0.1
8,2024-01-06 07:02:00,0.11
8,2024-01-06 07:03:00,0.13
8,2024-01-06 07:04:00,0.17
8,2024-01-06 07:05:00,0.17
8,2024-01-06 07:06:00,0.17
8,2024-01-06 07:07:00,0.18
8,2024-01-06 07:08:00,0.19
8,2024-01-06 07:09:00,0.2
8,2024-01-06 07:10:00,0.2
8,2024-01-06 07:11:00,0.27
8,2024-01-06 07:12:00,0.26
8,2024-01-06 07:13:00,0.28
8,2024-01-06 07:14:00,0.28
8,2024-01-06 07:15:00,0.3
8,2024-01-06 07:16:00,0.3
8,2024-01-06 07:17:00,0.3
8,2024-01-06 07:18:00,0.39
8,2024-01-06 07:19:00,0.38
8,2024-01-06 07:20:00,0.42
8,2024-01-06 07:21:00,0.42
8,2024-01-06 07:22:00,0.44
8,2024-01-06 07:23:00,0.44
8,2024-01-06 07:24:00,0.45
8,2024-01-06 07:25:00,0.55
8,2024-01-06 07:26:00,0.57
8,2024-01-06 07:27:00,0.6
8,2024-01-06 07:28:00,0.6
8,2024-01-06 07:29:00,0.69
8,2024-01-06 07:30:00,0.71
8,2024-01-06 07:31:00,0.72
8,2024-01-06 07:32:00,0.74
8,2024-01-06 07:33:00,0.73
8,2024-01-06 07:34:00,0.78
8,2024-01-06 07:35:00,0.9
8,2024-01-06 07:36:00,0.93
8,2024-01-06 07:37:00,0.81
8,2024-01-06 07:38:00,0.9
8,2024-01-06 07:39:00,1.1
8,2024-01-06 07:40:00,1.15
8,2024-01-06 07:41:00,1.15
8,2024-01-06 07:42:00,0.72
8,2024-01-06 07:43:00,0.95
8,2024-01-06 07:44:00,1.24
8,2024-01-06 07:45:00,1.38
8,2024-01-06 07:46:00,1.7
8,2024-01-06 07:47:00,2.03
8,2024-01-06 07:48:00,2.57
8,2024-01-06 07:49:00,3.0
8,2024-01-06 07:50:00,2.27
8,2024-01-06 07:51:00,1.97
8,2024-01-06 07:52:00,2.31
8,2024-01-06 07:53:00,2.93
8,2024-01-06 07:54:00,3.0
8,2024-01-06 07:55:00,2.18
8,2024-01-06 07:56:00,1.72
8,2024-01-06 07:58:00,3.09
8,2024-01-06 07:59:00,3.0
8,2024-01-06 08:00:00,2.98
8,2024-01-06 08:01:00,2.6
8,2024-01-06 08:02:00,2.3
8,2024-01-06 08:03:00,2.18
8,2024-01-06 08:04:00,2.28
8,2024-01-06 08:05:00,2.28
8,2024-01-06 08:06:00,2.27
8,2024-01-06 08:07:00,2.32
8,2024-01-06 08:08:00,2.37
8,2024-01-06 08:09:00,2.61
8,2024-01-06 08:10:00,2.87
8,2024-01-06 08:11:00,2.93
8,2024-01-06 08:12:00,3.0
8,2024-01-06 08:13:00,2.96
8,2024-01-06 08:14:00,2.9
8,2024-01-06 08:15:00,1.67
8,2024-01-06 08:16:00,1.66
8,2024-01-06 08:17:00,2.3
8,2024-01-06 08:18:00,3.04
8,2024-01-06 08:19:00,2.32
8,2024-01-06 08:20:00,1.98
8,2024-01-06 08:21:00,2.31
8,2024-01-06 08:22:00,4.52
8,2024-01-06 08:23:00,3.1
8,2024-01-06 08:24:00,2.9
8,2024-01-06 08:25:00,5.04
8,2024-01-06 08:26:00,3.77
8,2024-01-06 08:27:00,4.28
8,2024-01-06 08:28:00,5.08
8,2024-01-06 08:29:00,4.76
8,2024-01-06 08:30:00,4.7
8,2024-01-06 08:31:00,6.6
8,2024-01-06 08:32:00,4.56
8,2024-01-06 08:33:00,5.07
8,2024-01-06 08:34:00,4.8
