LocationCode,DateTime,Power(mW),H_UVI,TEMP,H_UVI_TEMP_interaction
4,2024-04-18 05:17:00,0.0,0.0,25.5,0.26
4,2024-04-18 05:18:00,0.0,0.0,25.5,0.26
4,2024-04-18 05:19:00,0.0,0.0,25.5,0.26
4,2024-04-18 05:20:00,0.0,0.0,25.4,0.25
4,2024-04-18 05:21:00,0.0,0.0,25.4,0.25
4,2024-04-18 05:22:00,0.0,0.0,25.4,0.25
4,2024-04-18 05:23:00,0.0,0.0,25.4,0.25
4,2024-04-18 05:24:00,0.0,0.0,25.4,0.25
4,2024-04-18 05:25:00,0.02,0.0,25.4,0.25
4,2024-04-18 05:26:00,0.02,0.0,25.4,0.25
4,2024-04-18 05:27:00,0.02,0.0,25.4,0.25
4,2024-04-18 05:28:00,0.03,0.0,25.4,0.25
4,2024-04-18 05:29:00,0.04,0.0,25.4,0.25
4,2024-04-18 05:30:00,0.04,0.0,25.3,0.25
4,2024-04-18 05:31:00,0.07,0.0,25.3,0.25
4,2024-04-18 05:32:00,0.07,0.0,25.3,0.25
4,2024-04-18 05:33:00,0.08,0.0,25.3,0.25
4,2024-04-18 05:34:00,0.09,0.0,25.3,0.25
4,2024-04-18 05:35:00,0.14,0.0,25.3,0.25
4,2024-04-18 05:36:00,0.15,0.0,25.3,0.25
4,2024-04-18 05:37:00,0.16,0.0,25.3,0.25
4,2024-04-18 05:38:00,0.23,0.0,25.3,0.25
4,2024-04-18 05:39:00,0.23,0.0,25.3,0.25
4,2024-04-18 05:40:00,0.31,0.0,25.0,0.25
4,2024-04-18 05:41:00,0.37,0.0,25.0,0.25
4,2024-04-18 05:42:00,0.5,0.0,25.0,0.25
4,2024-04-18 05:43:00,0.7,0.0,25.0,0.25
4,2024-04-18 05:44:00,0.88,0.0,25.0,0.25
4,2024-04-18 05:45:00,1.1,0.0,25.0,0.25
4,2024-04-18 05:46:00,1.33,0.0,25.0,0.25
4,2024-04-18 05:47:00,1.62,0.0,25.0,0.25
4,2024-04-18 05:48:00,2.2,0.0,25.0,0.25
4,2024-04-18 05:49:00,2.85,0.0,25.0,0.25
4,2024-04-18 05:50:00,3.56,0.0,24.9,0.25
4,2024-04-18 05:51:00,4.22,0.0,24.9,0.25
4,2024-04-18 05:52:00,5.07,0.0,24.9,0.25
4,2024-04-18 05:53:00,6.1,0.0,24.9,0.25
4,2024-04-18 05:54:00,7.13,0.0,24.9,0.25
4,2024-04-18 05:55:00,8.04,0.0,24.9,0.25
4,2024-04-18 05:56:00,9.3,0.0,24.9,0.25
4,2024-04-18 05:57:00,10.68,0.0,24.9,0.25
4,2024-04-18 05:58:00,12.65,0.0,24.9,0.25
4,2024-04-18 05:59:00,14.42,0.0,24.9,0.25
4,2024-04-18 06:00:00,15.91,0.0,24.7,0.25
4,2024-04-18 06:01:00,17.02,0.0,24.7,0.25
4,2024-04-18 06:02:00,17.83,0.0,24.7,0.25
4,2024-04-18 06:03:00,18.02,0.0,24.7,0.25
4,2024-04-18 06:04:00,18.53,0.0,24.7,0.25
4,2024-04-18 06:05:00,18.61,0.0,24.7,0.25
4,2024-04-18 06:06:00,18.85,0.0,24.7,0.25
4,2024-04-18 06:07:00,18.85,0.0,24.7,0.25
4,2024-04-18 06:08:00,18.96,0.0,24.7,0.25
4,2024-04-18 06:09:00,19.48,0.0,24.7,0.25
4,2024-04-18 06:10:00,19.73,0.0,25.2,0.25
4,2024-04-18 06:11:00,20.75,0.0,25.2,0.25
4,2024-04-18 06:12:00,20.58,0.0,25.2,0.25
4,2024-04-18 06:13:00,19.76,0.0,25.2,0.25
4,2024-04-18 06:14:00,19.57,0.0,25.2,0.25
4,2024-04-18 06:15:00,19.09,0.0,25.2,0.25
4,2024-04-18 06:16:00,19.04,0.0,25.2,0.25
4,2024-04-18 06:17:00,18.85,0.0,25.2,0.25
4,2024-04-18 06:18:00,18.85,0.0,25.2,0.25
4,2024-04-18 06:19:00,18.45,0.0,25.2,0.25
4,2024-04-18 06:20:00,18.48,0.0,25.6,0.26
4,2024-04-18 06:21:00,18.53,0.0,25.6,0.26
4,2024-04-18 06:22:00,18.85,0.0,25.6,0.26
4,2024-04-18 06:23:00,19.73,0.0,25.6,0.26
4,2024-04-18 06:24:00,21.38,0.0,25.6,0.26
4,2024-04-18 06:25:00,22.58,0.0,25.6,0.26
4,2024-04-18 06:26:00,24.56,0.0,25.6,0.26
4,2024-04-18 06:27:00,27.26,0.0,25.6,0.26
4,2024-04-18 06:28:00,29.6,0.0,25.6,0.26
4,2024-04-18 06:29:00,31.62,0.0,25.6,0.26
4,2024-04-18 06:30:00,31.82,0.1,25.8,2.84
4,2024-04-18 06:31:00,28.52,0.1,25.8,2.84
4,2024-04-18 06:32:00,24.56,0.1,25.8,2.84
4,2024-04-18 06:33:00,20.8,0.1,25.8,2.84
4,2024-04-18 06:34:00,16.92,0.1,25.8,2.84
4,2024-04-18 06:35:00,14.11,0.1,25.8,2.84
4,2024-04-18 06:36:00,11.84,0.1,25.8,2.84
4,2024-04-18 06:37:00,10.66,0.1,25.8,2.84
4,2024-04-18 06:38:00,11.14,0.1,25.8,2.84
4,2024-04-18 06:39:00,12.61,0.1,25.8,2.84
4,2024-04-18 06:40:00,13.74,0.1,25.8,2.84
4,2024-04-18 06:41:00,15.19,0.1,25.8,2.84
4,2024-04-18 06:42:00,16.61,0.1,25.8,2.84
4,2024-04-18 06:43:00,16.99,0.1,25.8,2.84
4,2024-04-18 06:44:00,17.71,0.1,25.8,2.84
4,2024-04-18 06:45:00,17.1,0.1,25.8,2.84
4,2024-04-18 06:46:00,18.53,0.1,25.8,2.84
4,2024-04-18 06:47:00,20.97,0.1,25.8,2.84
4,2024-04-18 06:48:00,24.62,0.1,25.8,2.84
4,2024-04-18 06:49:00,26.0,0.1,25.8,2.84
4,2024-04-18 06:50:00,26.13,0.1,25.9,2.85
4,2024-04-18 06:51:00,25.08,0.1,25.9,2.85
4,2024-04-18 06:52:00,22.7,0.1,25.9,2.85
4,2024-04-18 06:53:00,18.56,0.1,25.9,2.85
4,2024-04-18 06:54:00,15.34,0.1,25.9,2.85
4,2024-04-18 06:55:00,14.9,0.1,25.9,2.85
4,2024-04-18 06:56:00,14.14,0.1,25.9,2.85
4,2024-04-18 06:57:00,13.6,0.1,25.9,2.85
4,2024-04-18 06:58:00,13.4,0.1,25.9,2.85
4,2024-04-18 06:59:00,13.71,0.1,25.9,2.85
4,2024-04-18 07:00:00,15.12,0.2,26.1,5.48
4,2024-04-18 07:01:00,16.87,0.2,26.1,5.48
4,2024-04-18 07:02:00,18.93,0.2,26.1,5.48
4,2024-04-18 07:03:00,21.38,0.2,26.1,5.48
4,2024-04-18 07:04:00,23.9,0.2,26.1,5.48
4,2024-04-18 07:05:00,26.28,0.2,26.1,5.48
4,2024-04-18 07:06:00,26.13,0.2,26.1,5.48
4,2024-04-18 07:07:00,26.0,0.2,26.1,5.48
4,2024-04-18 07:08:00,26.13,0.2,26.1,5.48
4,2024-04-18 07:09:00,25.91,0.2,26.1,5.48
4,2024-04-18 07:10:00,25.36,0.2,26.1,5.48
4,2024-04-18 07:11:00,28.03,0.2,26.1,5.48
4,2024-04-18 07:12:00,31.82,0.2,26.1,5.48
4,2024-04-18 07:13:00,34.3,0.2,26.1,5.48
4,2024-04-18 07:14:00,33.45,0.2,26.1,5.48
4,2024-04-18 07:15:00,31.78,0.2,26.1,5.48
4,2024-04-18 07:16:00,29.16,0.2,26.1,5.48
4,2024-04-18 07:17:00,26.84,0.2,26.1,5.48
4,2024-04-18 07:18:00,23.67,0.2,26.1,5.48
4,2024-04-18 07:19:00,19.65,0.2,26.1,5.48
4,2024-04-18 07:20:00,17.63,0.2,26.4,5.54
4,2024-04-18 07:21:00,16.99,0.2,26.4,5.54
4,2024-04-18 07:22:00,16.69,0.2,26.4,5.54
4,2024-04-18 07:23:00,16.64,0.2,26.4,5.54
4,2024-04-18 07:24:00,17.63,0.2,26.4,5.54
4,2024-04-18 07:25:00,19.68,0.2,26.4,5.54
4,2024-04-18 07:26:00,23.49,0.2,26.4,5.54
4,2024-04-18 07:27:00,27.32,0.2,26.4,5.54
4,2024-04-18 07:28:00,30.66,0.2,26.4,5.54
4,2024-04-18 07:29:00,32.03,0.2,26.4,5.54
4,2024-04-18 07:30:00,32.14,0.3,26.6,8.25
4,2024-04-18 07:31:00,33.24,0.3,26.6,8.25
4,2024-04-18 07:32:00,33.56,0.3,26.6,8.25
4,2024-04-18 07:33:00,34.19,0.3,26.6,8.25
4,2024-04-18 07:34:00,35.93,0.3,26.6,8.25
4,2024-04-18 07:35:00,42.48,0.3,26.6,8.25
4,2024-04-18 07:36:00,53.99,0.3,26.6,8.25
4,2024-04-18 07:37:00,66.75,0.3,26.6,8.25
4,2024-04-18 07:38:00,73.79,0.3,26.6,8.25
4,2024-04-18 07:39:00,79.31,0.3,26.6,8.25
4,2024-04-18 07:40:00,86.86,0.5,27.2,13.87
4,2024-04-18 07:41:00,87.2,0.5,27.2,13.87
4,2024-04-18 07:42:00,87.48,0.5,27.2,13.87
4,2024-04-18 07:43:00,87.03,0.5,27.2,13.87
4,2024-04-18 07:44:00,83.26,0.5,27.2,13.87
4,2024-04-18 07:45:00,82.0,0.5,27.2,13.87
4,2024-04-18 07:46:00,91.7,0.5,27.2,13.87
4,2024-04-18 07:47:00,168.17,0.5,27.2,13.87
