LocationCode,DateTime,Power(mW)
10,2024-03-01 17:14:00,0.12
10,2024-03-01 17:15:00,0.14
10,2024-03-01 17:16:00,0.14
10,2024-03-01 17:17:00,0.12
10,2024-03-01 17:18:00,0.1
10,2024-03-01 17:19:00,0.07
10,2024-03-01 17:20:00,0.06
10,2024-03-01 17:21:00,0.07
10,2024-03-01 17:22:00,0.06
10,2024-03-01 17:23:00,0.07
10,2024-03-01 17:24:00,0.07
10,2024-03-01 17:25:00,0.07
10,2024-03-01 17:26:00,0.06
10,2024-03-01 17:27:00,0.06
10,2024-03-01 17:28:00,0.06
10,2024-03-01 17:29:00,0.05
10,2024-03-01 17:30:00,0.03
10,2024-03-01 17:31:00,0.03
10,2024-03-01 17:32:00,0.03
10,2024-03-01 17:33:00,0.03
10,2024-03-01 17:34:00,0.02
10,2024-03-01 17:35:00,0.02
10,2024-03-01 17:36:00,0.02
10,2024-03-01 17:37:00,0.01
10,2024-03-01 17:38:00,0.01
10,2024-03-01 17:39:00,0.02
10,2024-03-01 17:40:00,0.02
10,2024-03-01 17:41:00,0.02
10,2024-03-01 17:42:00,0.02
10,2024-03-01 17:43:00,0.01
10,2024-03-01 17:44:00,0.02
10,2024-03-01 17:45:00,0.01
10,2024-03-01 17:46:00,0.01
10,2024-03-01 17:47:00,0.01
10,2024-03-01 17:48:00,0.0
10,2024-03-01 17:49:00,0.01
10,2024-03-01 17:50:00,0.01
10,2024-03-01 17:51:00,0.0
10,2024-03-01 17:52:00,0.0
10,2024-03-01 17:53:00,0.0
10,2024-03-01 17:54:00,0.0
10,2024-03-01 17:55:00,0.01
10,2024-03-01 17:56:00,0.0
10,2024-03-01 17:57:00,0.0
10,2024-03-01 17:58:00,0.0
10,2024-03-01 17:59:00,0.0
10,2024-03-01 18:00:00,0.0
10,2024-03-01 18:01:00,0.0
10,2024-03-01 18:02:00,0.0
10,2024-03-01 18:03:00,0.0
10,2024-03-01 18:04:00,0.0
10,2024-03-02 06:06:00,0.0
10,2024-03-02 06:07:00,0.0
10,2024-03-02 06:08:00,0.0
10,2024-03-02 06:09:00,0.0
10,2024-03-02 06:10:00,0.0
10,2024-03-02 06:11:00,0.0
10,2024-03-02 06:12:00,0.0
10,2024-03-02 06:13:00,0.0
10,2024-03-02 06:14:00,0.01
10,2024-03-02 06:15:00,0.01
10,2024-03-02 06:16:00,0.0
10,2024-03-02 06:17:00,0.01
10,2024-03-02 06:18:00,0.01
10,2024-03-02 06:19:00,0.01
10,2024-03-02 06:20:00,0.01
10,2024-03-02 06:21:00,0.01
10,2024-03-02 06:22:00,0.01
10,2024-03-02 06:23:00,0.02
10,2024-03-02 06:24:00,0.02
