LocationCode,DateTime,Power(mW)
7,2024-05-17 16:54:00,2.0
7,2024-05-17 16:55:00,2.03
7,2024-05-17 16:56:00,1.77
7,2024-05-17 16:57:00,2.31
7,2024-05-17 16:58:00,2.13
7,2024-05-17 16:59:00,2.17
7,2024-05-17 17:00:00,2.07
7,2024-05-17 17:01:00,1.82
7,2024-05-17 17:02:00,1.77
7,2024-05-17 17:03:00,1.77
7,2024-05-17 17:04:00,1.78
7,2024-05-17 17:05:00,2.0
7,2024-05-17 17:06:00,2.12
7,2024-05-17 17:07:00,2.0
7,2024-05-17 17:08:00,1.74
7,2024-05-17 17:09:00,1.48
7,2024-05-17 17:10:00,1.23
7,2024-05-17 17:11:00,1.03
7,2024-05-17 17:12:00,0.96
7,2024-05-17 17:13:00,0.95
7,2024-05-17 17:14:00,0.96
7,2024-05-17 17:15:00,1.0
7,2024-05-17 17:16:00,1.0
7,2024-05-17 17:17:00,0.94
7,2024-05-17 17:18:00,0.82
7,2024-05-17 17:19:00,0.77
7,2024-05-17 17:20:00,0.62
7,2024-05-17 17:21:00,0.6
7,2024-05-17 17:22:00,0.63
7,2024-05-17 17:23:00,0.62
7,2024-05-17 17:24:00,0.58
7,2024-05-17 17:25:00,0.6
7,2024-05-17 17:26:00,0.61
7,2024-05-17 17:27:00,0.59
7,2024-05-17 17:28:00,0.6
7,2024-05-17 17:29:00,0.61
7,2024-05-17 17:30:00,0.64
7,2024-05-17 17:31:00,0.77
7,2024-05-17 17:32:00,0.92
7,2024-05-17 17:33:00,1.0
7,2024-05-17 17:34:00,1.22
7,2024-05-17 17:35:00,1.43
7,2024-05-17 17:36:00,1.57
7,2024-05-17 17:37:00,2.03
7,2024-05-17 17:38:00,2.39
7,2024-05-17 17:39:00,2.8
7,2024-05-17 17:40:00,3.05
7,2024-05-17 17:41:00,3.13
7,2024-05-17 17:42:00,3.18
7,2024-05-17 17:43:00,3.2
7,2024-05-17 17:44:00,3.13
7,2024-05-17 17:45:00,3.06
7,2024-05-17 17:46:00,2.71
7,2024-05-17 17:47:00,2.36
7,2024-05-17 17:48:00,2.1
7,2024-05-17 17:49:00,2.0
7,2024-05-17 17:50:00,1.74
7,2024-05-17 17:51:00,1.53
7,2024-05-17 17:52:00,1.42
7,2024-05-17 17:53:00,1.05
7,2024-05-17 17:54:00,0.96
7,2024-05-17 17:55:00,0.76
7,2024-05-17 17:56:00,0.65
7,2024-05-17 17:57:00,0.61
7,2024-05-17 17:58:00,0.58
7,2024-05-17 17:59:00,0.55
7,2024-05-17 18:00:00,0.57
7,2024-05-17 18:01:00,0.56
7,2024-05-17 18:02:00,0.54
7,2024-05-17 18:03:00,0.46
7,2024-05-17 18:04:00,0.46
7,2024-05-17 18:05:00,0.48
7,2024-05-17 18:06:00,0.6
7,2024-05-17 18:07:00,0.61
7,2024-05-17 18:08:00,0.59
7,2024-05-17 18:09:00,0.48
7,2024-05-17 18:10:00,0.42
7,2024-05-17 18:11:00,0.32
7,2024-05-17 18:12:00,0.28
7,2024-05-17 18:13:00,0.23
7,2024-05-17 18:14:00,0.21
7,2024-05-17 18:15:00,0.18
